fill,sensor,site,group,matched_treatment,n,m,T0,kind,step,added,mse,improvement,accepted,candidate,trial_mse,trial_w
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,path,1,1.0,0.004266762900776133,inf,True,,,
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,path,2,2.0,0.004266762900776133,0.0,False,,,
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,1.0,0.004266762900776133,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,2.0,0.009383672052006003,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,3.0,0.016322255384938433,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,4.0,0.02498087726379964,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,5.0,0.03527759705901182,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,6.0,0.04715096834324501,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,1,,,,,7.0,0.06056110244963151,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,2.0,0.004266762900776133,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,3.0,0.004266762900776133,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,4.0,0.004266762900776133,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,5.0,0.004266762900776133,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,6.0,0.004266762900776133,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,2,10,candidate,2,,,0.0,,7.0,0.004266762900776133,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,path,1,1.0,0.005889971122695721,inf,True,,,
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,path,2,2.0,0.005889971122695721,0.0,False,,,
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,1,,,,,1.0,0.005889971122695721,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,1,,,,,2.0,0.012457537368207146,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,1,,,,,3.0,0.020849565305806065,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,1,,,,,4.0,0.030734214043221162,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,1,,,,,5.0,0.04187669189298471,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,1,,,,,6.0,0.054151966691090174,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,1,,,,,7.0,0.06756272341317793,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,2,,,0.0,,2.0,0.005889971122695721,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,2,,,0.0,,3.0,0.005889971122695721,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,2,,,0.0,,4.0,0.005889971122695721,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,2,,,0.0,,5.0,0.005889971122695721,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,2,,,0.0,,6.0,0.005889971122695721,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,2,10,candidate,2,,,0.0,,7.0,0.005889971122695721,1.0000 0.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,path,1,1.0,0.004386547425103756,inf,True,,,
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,path,2,2.0,0.004386547425103756,0.0,False,,,
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,1,,,,,1.0,0.004386547425103756,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,1,,,,,2.0,0.009503059330219337,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,1,,,,,3.0,0.01628459894897531,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,1,,,,,4.0,0.02455969402890934,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,1,,,,,5.0,0.03419284089967107,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,1,,,,,6.0,0.04508796755030081,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,1,,,,,7.0,0.0571928551840777,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,2,,,0.0,,2.0,0.004386547425103756,1.0000 0.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,2,,,0.0,,3.0,0.004386547425103756,1.0000 0.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,2,,,0.0,,4.0,0.004386547425103756,1.0000 0.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,2,,,0.0,,5.0,0.004386547425103756,1.0000 0.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,2,,,0.0,,6.0,0.004386547425103756,1.0000 0.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,2,10,candidate,2,,,0.0,,7.0,0.004386547425103756,1.0000 0.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,path,1,1.0,0.00407540156102511,inf,True,,,
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,path,2,2.0,0.00407540156102511,0.0,False,,,
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,1,,,,,1.0,0.00407540156102511,1.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,1,,,,,2.0,0.008966924730040073,1.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,1,,,,,3.0,0.015596106079397152,1.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,1,,,,,4.0,0.02385416630233985,1.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,1,,,,,5.0,0.033644939486302566,1.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,1,,,,,6.0,0.04488565020955226,1.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,1,,,,,7.0,0.057507859916265724,1.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,2,,,0.0,,2.0,0.00407540156102511,1.0000 0.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,2,,,0.0,,3.0,0.00407540156102511,1.0000 0.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,2,,,0.0,,4.0,0.00407540156102511,1.0000 0.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,2,,,0.0,,5.0,0.00407540156102511,1.0000 0.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,2,,,0.0,,6.0,0.00407540156102511,1.0000 0.0000
chipmean,sentinel1,treatment_0018,treatment,treatment_0018,2,2,10,candidate,2,,,0.0,,7.0,0.00407540156102511,1.0000 0.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,path,1,1.0,0.003964440876127087,inf,True,,,
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,path,2,2.0,0.003964440876127087,0.0,False,,,
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,1,,,,,1.0,0.003964440876127087,1.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,1,,,,,2.0,0.008684854575178856,1.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,1,,,,,3.0,0.015041198860616245,1.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,1,,,,,4.0,0.02290987975011816,1.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,1,,,,,5.0,0.0321826616539017,1.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,1,,,,,6.0,0.04276732856300778,1.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,1,,,,,7.0,0.054588549920296575,1.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,2,,,0.0,,2.0,0.003964440876127087,1.0000 0.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,2,,,0.0,,3.0,0.003964440876127087,1.0000 0.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,2,,,0.0,,4.0,0.003964440876127087,1.0000 0.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,2,,,0.0,,5.0,0.003964440876127087,1.0000 0.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,2,,,0.0,,6.0,0.003964440876127087,1.0000 0.0000
chipmean,sentinel1,treatment_0019,treatment,treatment_0019,2,2,10,candidate,2,,,0.0,,7.0,0.003964440876127087,1.0000 0.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,path,1,1.0,0.004705794572645367,inf,True,,,
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,path,2,2.0,0.004705794572645367,0.0,False,,,
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,1,,,,,1.0,0.004705794572645367,1.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,1,,,,,2.0,0.010190314447936118,1.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,1,,,,,3.0,0.017452422191562657,1.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,1,,,,,4.0,0.026300858365689735,1.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,1,,,,,5.0,0.036579657641228544,1.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,1,,,,,6.0,0.04817153667146258,1.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,1,,,,,7.0,0.061002675353040464,1.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,2,,,0.0,,2.0,0.004705794572645367,1.0000 0.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,2,,,0.0,,3.0,0.004705794572645367,1.0000 0.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,2,,,0.0,,4.0,0.004705794572645367,1.0000 0.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,2,,,0.0,,5.0,0.004705794572645367,1.0000 0.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,2,,,0.0,,6.0,0.004705794572645367,1.0000 0.0000
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,candidate,2,,,0.0,,7.0,0.004705794572645367,1.0000 0.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,path,1,1.0,0.00436079494793396,inf,True,,,
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,path,2,2.0,0.00436079494793396,0.0,False,,,
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,1,,,,,1.0,0.00436079494793396,1.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,1,,,,,2.0,0.009438568580196528,1.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,1,,,,,3.0,0.01617204212335984,1.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,1,,,,,4.0,0.024407331055769133,1.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,1,,,,,5.0,0.03403501937775179,1.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,1,,,,,6.0,0.044993290223242485,1.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,1,,,,,7.0,0.05727232455465449,1.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,2,,,0.0,,2.0,0.00436079494793396,1.0000 0.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,2,,,0.0,,3.0,0.00436079494793396,1.0000 0.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,2,,,0.0,,4.0,0.00436079494793396,1.0000 0.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,2,,,0.0,,5.0,0.00436079494793396,1.0000 0.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,2,,,0.0,,6.0,0.00436079494793396,1.0000 0.0000
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,candidate,2,,,0.0,,7.0,0.00436079494793396,1.0000 0.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,path,1,1.0,0.004413345635229939,inf,True,,,
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,path,2,2.0,0.004413345635229939,0.0,False,,,
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,1,,,,,1.0,0.004413345635229939,1.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,1,,,,,2.0,0.009508069909539335,1.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,1,,,,,3.0,0.01621253123613957,1.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,1,,,,,4.0,0.024346200360668695,1.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,1,,,,,5.0,0.033775170279067505,1.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,1,,,,,6.0,0.04441477660496274,1.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,1,,,,,7.0,0.056233312117876626,1.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,2,,,0.0,,2.0,0.004413345635229939,1.0000 0.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,2,,,0.0,,3.0,0.004413345635229939,1.0000 0.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,2,,,0.0,,4.0,0.004413345635229939,1.0000 0.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,2,,,0.0,,5.0,0.004413345635229939,1.0000 0.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,2,,,0.0,,6.0,0.004413345635229939,1.0000 0.0000
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,candidate,2,,,0.0,,7.0,0.004413345635229939,1.0000 0.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,path,1,1.0,0.0036245299167216158,inf,True,,,
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,path,2,2.0,0.0036245299167216158,0.0,False,,,
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,1,,,,,1.0,0.0036245299167216158,1.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,1,,,,,2.0,0.008133130536046574,1.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,1,,,,,3.0,0.014419941810180517,1.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,1,,,,,4.0,0.02247070488402839,1.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,1,,,,,5.0,0.03227136517442743,1.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,1,,,,,6.0,0.04380807542352413,1.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,1,,,,,7.0,0.05706719888069458,1.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,2,,,0.0,,2.0,0.0036245299167216158,1.0000 0.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,2,,,0.0,,3.0,0.0036245299167216158,1.0000 0.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,2,,,0.0,,4.0,0.0036245299167216158,1.0000 0.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,2,,,0.0,,5.0,0.0036245299167216158,1.0000 0.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,2,,,0.0,,6.0,0.0036245299167216158,1.0000 0.0000
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,candidate,2,,,0.0,,7.0,0.0036245299167216158,1.0000 0.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,path,1,1.0,0.004160398560296494,inf,True,,,
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,path,2,2.0,0.004160398560296494,0.0,False,,,
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,1,,,,,1.0,0.004160398560296494,1.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,1,,,,,2.0,0.009240205600317424,1.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,1,,,,,3.0,0.016219689319810444,1.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,1,,,,,4.0,0.025030725406489145,1.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,1,,,,,5.0,0.03561091194249062,1.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,1,,,,,6.0,0.04790375965504915,1.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,1,,,,,7.0,0.06185891378708813,1.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,2,,,0.0,,2.0,0.004160398560296494,1.0000 0.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,2,,,0.0,,3.0,0.004160398560296494,1.0000 0.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,2,,,0.0,,4.0,0.004160398560296494,1.0000 0.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,2,,,0.0,,5.0,0.004160398560296494,1.0000 0.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,2,,,0.0,,6.0,0.004160398560296494,1.0000 0.0000
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,candidate,2,,,0.0,,7.0,0.004160398560296494,1.0000 0.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,path,1,1.0,0.003667346607128615,inf,True,,,
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,path,2,2.0,0.003667346607128615,0.0,False,,,
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,1,,,,,1.0,0.003667346607128615,1.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,1,,,,,2.0,0.008144483356421556,1.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,1,,,,,3.0,0.014296435354451421,1.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,1,,,,,4.0,0.02206484856894866,1.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,1,,,,,5.0,0.031397305921904345,1.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,1,,,,,6.0,0.042247471205058416,1.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,1,,,,,7.0,0.05457526840794458,1.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,2,,,0.0,,2.0,0.003667346607128615,1.0000 0.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,2,,,0.0,,3.0,0.003667346607128615,1.0000 0.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,2,,,0.0,,4.0,0.003667346607128615,1.0000 0.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,2,,,0.0,,5.0,0.003667346607128615,1.0000 0.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,2,,,0.0,,6.0,0.003667346607128615,1.0000 0.0000
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,candidate,2,,,0.0,,7.0,0.003667346607128615,1.0000 0.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,path,1,1.0,0.0039628525973025115,inf,True,,,
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,path,2,2.0,0.0039628525973025115,0.0,False,,,
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,1,,,,,1.0,0.0039628525973025115,1.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,1,,,,,2.0,0.00827911058285688,1.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,1,,,,,3.0,0.013685835810360095,1.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,1,,,,,4.0,0.019925430129429517,1.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,1,,,,,5.0,0.026815713175849534,1.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,1,,,,,6.0,0.034255614369160844,1.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,1,,,,,7.0,0.042234721546856924,1.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,2,,,0.0,,2.0,0.0039628525973025115,1.0000 0.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,2,,,0.0,,3.0,0.0039628525973025115,1.0000 0.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,2,,,0.0,,4.0,0.0039628525973025115,1.0000 0.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,2,,,0.0,,5.0,0.0039628525973025115,1.0000 0.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,2,,,0.0,,6.0,0.0039628525973025115,1.0000 0.0000
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,candidate,2,,,0.0,,7.0,0.0039628525973025115,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,path,1,1.0,0.004176730544104808,inf,True,,,
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,path,2,2.0,0.004176730544104808,0.0,False,,,
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,1,,,,,1.0,0.004176730544104808,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,1,,,,,2.0,0.009195899524636756,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,1,,,,,3.0,0.01601492274653627,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,1,,,,,4.0,0.024542483974092717,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,1,,,,,5.0,0.03470737528533014,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,1,,,,,6.0,0.04645942816850037,1.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,2,,,0.0,,2.0,0.004176730544104808,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,2,,,0.0,,3.0,0.004176730544104808,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,2,,,0.0,,4.0,0.004176730544104808,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,2,,,0.0,,5.0,0.004176730544104808,1.0000 0.0000
chipmean,sentinel1,treatment_0015,treatment,treatment_0015,2,3,10,candidate,2,,,0.0,,6.0,0.004176730544104808,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,path,1,1.0,0.005577651950417454,inf,True,,,
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,path,2,2.0,0.005577651950417454,0.0,False,,,
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,1,,,,,1.0,0.005577651950417454,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,1,,,,,2.0,0.011829630037377114,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,1,,,,,3.0,0.019866894290353435,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,1,,,,,4.0,0.02941163922987632,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,1,,,,,5.0,0.04028909815804927,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,1,,,,,6.0,0.05244278823539698,1.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,2,,,0.0,,2.0,0.005577651950417454,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,2,,,0.0,,3.0,0.005577651950417454,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,2,,,0.0,,4.0,0.005577651950417454,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,2,,,0.0,,5.0,0.005577651950417454,1.0000 0.0000
chipmean,sentinel1,treatment_0016,treatment,treatment_0016,2,3,10,candidate,2,,,0.0,,6.0,0.005577651950417454,1.0000 0.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,3,10,path,1,1.0,0.004236681576851775,inf,True,,,
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,3,10,path,2,2.0,0.004236681576851775,0.0,False,,,
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,3,10,candidate,1,,,,,1.0,0.004236681576851775,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,3,10,candidate,1,,,,,2.0,0.009192470512205104,1.0000
chipmean,sentinel1,treatment_0017,treatment,treatment_0017,2,3,10,candidate,1,,,,,3.0,0.015780671463961598,1.0000
