label,estimator,treatment_site_id,period,period_index,is_post,gap_norm,gap_rmse,sensor,method,repr
genfill,fsc,treatment_0004,P12,12,True,0.03902240146176775,0.01745134846275997,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0004,P13,13,True,0.04542528721261435,0.020314806020971524,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0004,P14,14,True,0.0554946819108179,0.024817976228463347,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0004,P16,15,True,0.030749629420181186,0.013751652333290515,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0004,P17,16,True,0.02756661524162246,0.012328165117969922,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0004,P18,17,True,0.032341416930798596,0.014463521349185656,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0004,P19,18,True,0.04339817469493795,0.019408253743458493,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0004,P20,19,True,0.04614962203712858,0.020638738402188366,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P01,1,False,0.05758065334488728,0.025750851013603717,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P02,2,False,0.035037641638826555,0.015669309695138665,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P03,3,False,0.027684624503294543,0.012380940464184588,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P04,4,False,0.01988283358584489,0.008891873496653014,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P05,5,False,0.020220608704076146,0.009042931121747639,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P06,6,False,0.032973481981832836,0.014746189433248543,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P07,7,False,0.017711022818946473,0.007920610194842853,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P08,8,False,0.016750038399086304,0.0074908448972177445,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P09,9,False,0.03160736934008287,0.014135245286873592,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P10,10,False,0.0381208251462795,0.017048151277092864,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P11,11,True,0.0196771984701944,0.00879991067722191,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P12,12,True,0.02283808023645595,0.010213499976861993,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P13,13,True,0.017876284467231142,0.007994517450770488,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P14,14,True,0.021652447891352233,0.009683269072867115,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P16,15,True,0.03944917909662711,0.017642209223324393,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P17,16,True,0.034235455906193334,0.015310561329388992,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P18,17,True,0.03265093724197916,0.014601943040428979,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P19,18,True,0.05804897454376508,0.02596029062080271,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0005,P20,19,True,0.05804038387291324,0.025956448756003305,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P01,1,False,0.05460869212297588,0.024421749549866274,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P02,2,False,0.04064279028903373,0.01817600837630955,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P03,3,False,0.05514570419575383,0.024661908649760186,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P04,4,False,0.03999232434444451,0.01788511116247953,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P05,5,False,0.05308556662872352,0.023740587121184025,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P06,6,False,0.03680827572323047,0.016461161330339712,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P07,7,False,0.0415325585475043,0.018573924838341912,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P08,8,False,0.0407016201733704,0.0182023179004066,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P09,9,False,0.050758554504197494,0.022699915662202745,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P10,10,False,0.06468417858288715,0.02892764407601434,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P11,11,True,0.05954757976930304,0.02663048725195057,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P12,12,True,0.12868583074499354,0.05755005305736759,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P13,13,True,0.05445254672535812,0.024351919205176865,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P14,14,True,0.07000899904793716,0.03130897618158111,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P16,15,True,0.07172569359154803,0.032076705320804484,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P17,16,True,0.06766954848132317,0.030262742082191256,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P18,17,True,0.048550819268387196,0.021712586449484074,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P19,18,True,0.06732424894231917,0.0301083194338288,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0006,P20,19,True,0.04385449445121802,0.019612326142362167,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P01,1,False,0.09994229632161045,0.044695553680509634,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P02,2,False,0.07692958039283888,0.03440395424778454,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P03,3,False,0.1025764333867858,0.04587357558846641,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P04,4,False,0.08730430703460423,0.03904367305157763,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P05,5,False,0.08595949288305807,0.03844225387958544,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P06,6,False,0.10520425026099302,0.04704877102109607,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P07,7,False,0.06491678814512807,0.02903167023469177,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P08,8,False,0.0797938544735765,0.035684896557928544,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P09,9,False,0.08515481144038316,0.0380823893983747,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P10,10,False,0.08947840236974645,0.040015958043366266,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P11,11,True,0.07666523799261686,0.034285736732538166,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P12,12,True,0.04693856489502793,0.020991564374313543,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P13,13,True,0.07652756752790447,0.03422416862901999,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P14,14,True,0.06062853162099885,0.02711390361610979,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P16,15,True,0.06642021591270274,0.02970402357220331,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P17,16,True,0.08533600387450345,0.03816342111831503,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P18,17,True,0.051888134819750395,0.023205079336527136,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P19,18,True,0.10859623587476637,0.04856571310331579,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0007,P20,19,True,0.10045445978806469,0.04492460014582635,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P01,1,False,0.05412455490998078,0.024205236806127406,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P02,2,False,0.05447790889959931,0.024363261514308964,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P03,3,False,0.05824517750248115,0.026048035251417856,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P04,4,False,0.03714417074914292,0.01661137815258857,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P05,5,False,0.012888467090849206,0.0057638977081815555,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P06,6,False,0.04757860377511505,0.021277798463137074,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P07,7,False,0.05267339861025452,0.02355625997969441,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P08,8,False,0.014190759530363662,0.006346300592449228,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P09,9,False,0.03926028649174734,0.017557733882332758,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P10,10,False,0.051265588344695245,0.0229266680890519,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P11,11,True,0.045062895447997735,0.020152739496937754,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P12,12,True,0.04064928050460817,0.018178910888952165,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P13,13,True,0.046702762064831184,0.020886110142792194,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P14,14,True,0.046232977078224984,0.020676015909820135,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P16,15,True,0.03308838949021773,0.01479757763322329,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P17,16,True,0.02211682200794167,0.009890943491204193,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P18,17,True,0.03764762874393369,0.01683653141262215,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P19,18,True,0.03811523326087681,0.017045650509916306,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0008,P20,19,True,0.05563973120128968,0.02488284424317995,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P01,1,False,0.031265643863345766,0.013982421007748056,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P02,2,False,0.050575985756563656,0.022618268436147494,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P03,3,False,0.05203024239461173,0.023268631776028656,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P04,4,False,0.04374830089784786,0.019564834941540578,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P05,5,False,0.03142853068324354,0.014055266208134094,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P06,6,False,0.012904427655913146,0.005771035489870012,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P07,7,False,0.022501968935173183,0.010063186433327159,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P08,8,False,0.039242160003456546,0.017549627470330443,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P09,9,False,0.024628977630434083,0.011014413639594461,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P10,10,False,0.03787312748459284,0.016937377515213042,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P11,11,True,0.03578701620182268,0.01600444018783237,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P12,12,True,0.031920212842388065,0.014275153154368298,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P13,13,True,0.022503650384074553,0.01006393840013599,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P14,14,True,0.03778977251495161,0.016900100039536996,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P16,15,True,0.053326400069851586,0.023848291110307538,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P17,16,True,0.03931089675067585,0.01758036747819736,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P18,17,True,0.026002766307523413,0.011628790613332711,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P19,18,True,0.03040091448347858,0.013595702272643203,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0009,P20,19,True,0.0243084205392052,0.010871056150262983,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P01,1,False,0.0356081327417307,0.01592444107246916,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P02,2,False,0.03544802488860223,0.015852838663803798,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P03,3,False,0.035112232973404885,0.015702667954068578,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P04,4,False,0.009716344726939566,0.0043452814604517,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P05,5,False,0.021756370881566213,0.009729744846975814,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P06,6,False,0.02981285920173023,0.013332715955739783,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P07,7,False,0.02623772991551677,0.011733869533275062,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P08,8,False,0.02964583184138344,0.013258019049372226,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P09,9,False,0.023557034163003355,0.010535025947352073,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P10,10,False,0.02966649023019572,0.013267257761710203,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P11,11,True,0.02719025728288789,0.012159852722049209,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P12,12,True,0.03410070824355676,0.015250300342696074,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P13,13,True,0.034414942651488735,0.015390830242097133,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P14,14,True,0.0634132980550895,0.028359289025727066,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P16,15,True,0.04599503317104576,0.020569604159563205,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P17,16,True,0.02493080100470308,0.011149393156007228,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P18,17,True,0.06207757610451449,0.027761936009622196,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P19,18,True,0.02967249965741401,0.01326994525926339,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0010,P20,19,True,0.03459069063495472,0.015469427129684823,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0001,P01,1,False,0.23381287318186916,0.0603702242641524,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P02,2,False,0.2493381506207635,0.06437883366189157,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P03,3,False,0.13921681587342655,0.035945627292653694,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P04,4,False,0.06520634115982049,0.016836204891940265,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P05,5,False,0.19857147913614331,0.051270935448403776,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P06,6,False,0.10721784316756683,0.027683528066951003,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P07,7,False,0.12769475276694328,0.03297064339096299,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P08,8,False,0.20770536747003204,0.05362929527528839,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P09,9,False,0.17956988013141129,0.0463647436819612,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P10,10,False,0.25074797416706773,0.06474284853628673,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P11,11,True,0.26679333882441186,0.06888574387640131,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P12,12,True,0.2401877444435414,0.06201620894619726,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P13,13,True,0.17731984890993285,0.045783788118679024,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P14,14,True,0.21189081502944074,0.05470997318822269,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P16,15,True,0.27409799691458503,0.07077179848526664,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P17,16,True,0.08714990183445603,0.02250200789523063,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P18,17,True,0.14069671901782774,0.03632773664147141,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P19,18,True,0.43176665307715495,0.1114816704543691,sentinel2,covmat,gram
genfill,fsc,treatment_0001,P20,19,True,0.23541741091094864,0.06078451412435816,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P01,1,False,0.20256232977099922,0.05230136865147032,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P02,2,False,0.19711875590598943,0.05089584392326813,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P03,3,False,0.11642875155655297,0.030061774386550028,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P04,4,False,0.548247336521315,0.14155685359664175,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P05,5,False,0.2511426346364196,0.06484474943130049,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P06,6,False,0.07125071434693774,0.01839685533807145,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P07,7,False,0.18873232371127802,0.048730476441653806,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P08,8,False,0.14529739680879136,0.03751562653918264,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P09,9,False,0.1934391092144888,0.04994576323286086,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P10,10,False,0.21899866888809874,0.05654521316301326,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P11,11,True,0.1674085528290412,0.04322470247463741,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P12,12,True,0.20532445305396357,0.0530145458164765,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P13,13,True,0.10255076928631218,0.026478494772443077,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P14,14,True,0.2014956804900578,0.052025960991381646,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P16,15,True,0.2411478940753789,0.06226411851512885,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P17,16,True,0.03461324859665511,0.008937102358198834,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P18,17,True,0.09216538115860223,0.02379699908827502,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P19,18,True,0.16252876948765665,0.04196474783368522,sentinel2,covmat,gram
genfill,fsc,treatment_0002,P20,19,True,0.21465863403991256,0.05542462098374759,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P01,1,False,0.3348887180033483,0.08646789517731467,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P02,2,False,0.056541712023710444,0.014599007268925747,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P03,3,False,0.11548678306736156,0.029818559168464,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P04,4,False,0.18868830844324544,0.04871911174831586,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P05,5,False,0.28570754187846426,0.07376937010541001,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P06,6,False,0.03892477213436161,0.010050332948753404,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P07,7,False,0.14207037285335264,0.036682412536700876,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P08,8,False,0.19769540287079232,0.05104473352935631,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P09,9,False,0.11665203231507491,0.030119425230502303,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P10,10,False,0.1833456314448843,0.04733963847906132,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P11,11,True,0.12207161751445983,0.03151875611187364,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P12,12,True,0.13343028033940782,0.034451550242287556,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P13,13,True,0.2657179543665176,0.06860808080332165,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P14,14,True,0.16059418993935345,0.041465241542185775,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P16,15,True,0.11831093082402194,0.03054775098371565,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P17,16,True,0.11993042502865497,0.03096590258930386,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P18,17,True,0.23389064912567387,0.06039030592649181,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P19,18,True,0.19783697564860228,0.05108128746340527,sentinel2,covmat,gram
genfill,fsc,treatment_0003,P20,19,True,0.13058951130300753,0.03371806683106089,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P01,1,False,0.028373146150698775,0.007325914834744362,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P02,2,False,0.15317276511654798,0.039549037892595375,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P03,3,False,0.055556863156671854,0.014344720384887634,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P04,4,False,0.07374106673410111,0.019039861559516223,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P05,5,False,0.048801930068691636,0.01260060416125478,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P06,6,False,0.12589640921533032,0.03250631308255255,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P07,7,False,0.0657699377075849,0.016981724894838367,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P08,8,False,0.1009932073040697,0.02607633399791568,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P09,9,False,0.057358931701657,0.01481001248245108,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P10,10,False,0.05573775949559199,0.01439142761875614,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P11,11,True,0.3441993842809194,0.08887189887298987,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P12,12,True,0.20885368598453477,0.05392578984080911,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P13,13,True,0.14849552452610662,0.03834137956506306,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P14,14,True,0.1517698110735938,0.03918679671633832,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P16,15,True,0.16452515426661823,0.04248021216712124,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P17,16,True,0.07967682903557223,0.020572468795559122,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P18,17,True,0.12080115195893253,0.031190723315974476,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P19,18,True,0.15595084356015504,0.04026633466236524,sentinel2,covmat,gram
genfill,fsc,treatment_0004,P20,19,True,0.5235630795120658,0.13518340584262004,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P01,1,False,0.14293613432651145,0.03690595118785634,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P02,2,False,0.4044464087644166,0.10442761370519887,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P03,3,False,0.1622038570427679,0.04188085580114992,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P04,4,False,0.09046736516338189,0.023358573243536202,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P05,5,False,0.12986467829890272,0.03353091575414893,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P06,6,False,0.12301623977012482,0.0317626565295168,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P07,7,False,0.1217503496060718,0.03143580509461646,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P08,8,False,0.14969590345847178,0.03865131607267563,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P09,9,False,0.22201880086701434,0.05732500788685916,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P10,10,False,0.16690327384244608,0.04309424000128597,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P11,11,True,0.17951327804215983,0.046350129085359106,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P12,12,True,0.14873254113090834,0.03840257698927451,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P13,13,True,0.0852044613736904,0.021999697328191733,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P14,14,True,0.12061368231344867,0.031142318861649247,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P16,15,True,0.08188519141765406,0.021142665510772044,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P17,16,True,0.14468615006675586,0.0373578033090275,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P18,17,True,0.08257076624784669,0.02131968017076638,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P19,18,True,0.15741687260169124,0.04064486173322699,sentinel2,covmat,gram
genfill,fsc,treatment_0005,P20,19,True,0.2817863872536982,0.07275693233476847,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P01,1,False,0.16366102073542557,0.042257093848774,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P02,2,False,0.10541140445060118,0.027217107595834185,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P03,3,False,0.05575003491527696,0.014394597118489979,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P04,4,False,0.18620440269185037,0.048077770041069064,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P05,5,False,0.10890483592357689,0.0281191077235643,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P06,6,False,0.12252751630990495,0.031636468674694634,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P07,7,False,0.16395074277232627,0.04233189975703704,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P08,8,False,0.16272146531042542,0.042014501681183036,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P09,9,False,0.10049707128286549,0.02594823222807718,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P10,10,False,0.15586481210098027,0.04024412143512299,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P11,11,True,0.24246865174659438,0.06260513667946173,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P12,12,True,0.18283087794214134,0.047206729696159626,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P13,13,True,0.12689660603155795,0.03276456279003117,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P14,14,True,0.121312755503309,0.031322818783123194,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P16,15,True,0.09138957592192583,0.02359668703750514,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P17,16,True,0.1737420164623106,0.04485999575300159,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P18,17,True,0.12877888301527385,0.033250564617423255,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P19,18,True,0.12474254688889863,0.03220838711094682,sentinel2,covmat,gram
genfill,fsc,treatment_0006,P20,19,True,0.3154777206638344,0.08145599721536706,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P01,1,False,0.4491132736108104,0.11596054861702423,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P02,2,False,0.19100099819984548,0.04931624567579963,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P03,3,False,0.37873618839466106,0.09778926335057314,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P04,4,False,0.09194431665631118,0.02373992047922096,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P05,5,False,0.4361216480471031,0.11260612532046418,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P06,6,False,0.2215852265903437,0.057213059489999864,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P07,7,False,0.07877319771497195,0.020339152191839367,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P08,8,False,0.3167988689066844,0.08179711622486237,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P09,9,False,0.21625977953046654,0.05583803497173231,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P10,10,False,0.3232241454961571,0.08345611550658263,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P11,11,True,0.2858698059593342,0.07381126651093647,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P12,12,True,0.22605166395763165,0.058366288659358855,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P13,13,True,0.1456625368887648,0.037609905302433966,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P14,14,True,0.20112936429873535,0.05193137855748577,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P16,15,True,0.1253371700867432,0.032361918160448186,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P17,16,True,0.20534779378312576,0.05302057236683207,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P18,17,True,0.2520232956104573,0.06507213511704066,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P19,18,True,0.2043273257619428,0.05275708865674014,sentinel2,covmat,gram
genfill,fsc,treatment_0007,P20,19,True,0.16099972141151986,0.04156994931805667,sentinel2,covmat,gram
genfill,fsc,treatment_0008,P01,1,False,0.21979390856103864,0.056750543163649234,sentinel2,covmat,gram
