fill,sensor,repr,M,estimator,perm,role,site,n_donors,n_pre,n_valid_test,rmse_train,rmse_test,rms_y_test,w_max,rel_l2_test,C2,C3,n_cells_used,rmse_test_unproj,sum_w,n_negative,lambda_,lambda_flag,rmse_test_fscm
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0001,5,9,196,0.1871730956615635,0.15503217075285103,0.7420022503469963,,0.20893760184736698,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0002,5,9,196,0.15979086368407971,0.1721522760834911,0.7672599066388186,,0.22437282932930624,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0003,5,9,196,0.14174424577922565,0.13198198841489633,0.782243996566198,,0.16872227718493873,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0004,5,9,196,0.16887899426969963,0.12478941273180684,0.7378706325253204,,0.16912099117527168,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0005,5,9,196,0.17710755197932984,0.14704124622004175,0.7583668874690279,,0.1938919652871144,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0006,5,9,196,0.15882526449977233,0.1380358125897244,0.7621438050931478,,0.1811151801894577,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0007,5,9,196,0.15105952674001666,0.15661455521502715,0.7765049516322149,,0.20169163749158722,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0008,5,9,196,0.17284368748221393,0.15764886286058102,0.7427158396943287,,0.21225999828610467,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0009,5,9,196,0.16241328006829975,0.16394002230733856,0.7440596012044365,,0.22033184175294943,False,False,,,,,,,
chipmean,sentinel2,quantile,100,own_history_mean,-,reference,treatment_0010,5,9,196,0.20898334800041077,0.16412868513947682,0.7354554072421527,,0.2231660594555076,False,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0001,5,9,196,0.09979060299486797,0.08693285288767384,0.7420022503469963,0.49179513262550334,0.11715982377010288,True,True,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0002,5,9,196,0.1486613379586244,0.08954793947134654,0.7672599066388186,0.5629127987509496,0.11671134995654153,True,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0003,5,9,196,0.10232259828829775,0.059130284074516856,0.782243996566198,0.5886669688410887,0.07559058853002384,True,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0004,5,9,196,0.15238374072840463,0.11456918723085159,0.7378706325253204,0.5674750469375043,0.15527001913430957,True,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0005,5,9,196,0.18202538075777397,0.13285728484036466,0.7583668874690279,0.6042971557597026,0.1751886679595971,True,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0006,5,9,196,0.1104144456057554,0.07459664756426071,0.7621438050931478,0.6114324761658562,0.09787739146570068,True,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0007,5,9,196,0.08219914024347724,0.07084942497154927,0.7765049516322149,0.636805644179733,0.09124143358342228,True,True,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0008,5,9,196,0.11488042734024707,0.07428571223828287,0.7427158396943287,0.49754354770398584,0.10001902244182083,True,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0009,5,9,196,0.11150878987213028,0.08389116305658727,0.7440596012044365,0.5712982849606998,0.1127479074536362,True,False,,,,,,,
chipmean,sentinel2,quantile,100,scm,-,estimator,treatment_0010,5,9,196,0.16612752280909276,0.07045141699930846,0.7354554072421527,0.5177671708819848,0.09579291457450927,True,True,,,,,,,
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0001,5,9,196,0.09974029767580035,0.0868370872649398,0.7420022503469963,0.491799999998481,0.11703075997994691,True,True,,0.0869285118673098,0.9999000000000001,0.0,100000000.0,ceiling,0.0869285118671679
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0002,5,9,196,0.14864682784275599,0.0895022237397301,0.7672599066388186,0.562900016591648,0.11665176684628009,True,False,,0.089549124960784,1.0000000000000002,1.0,100000000.0,ceiling,0.0895491264451664
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0003,5,9,196,0.10228784520755409,0.0590270836230191,0.782243996566198,0.588700001890817,0.07545865980707962,True,False,,0.0591369315225879,1.0000999999999995,1.0,100000000.0,ceiling,0.0591369312444382
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0004,5,9,196,0.15233306234176652,0.114506420409664,0.7378706325253204,0.567500005256504,0.15518495432969362,True,False,,0.114569495954436,1.0000000000000002,1.0,100000000.0,ceiling,0.114569496325176
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0005,5,9,196,0.18199987458241496,0.132818656723969,0.7583668874690279,0.604300013119303,0.1751377320379028,True,False,,0.132859714673816,1.0,1.0,100000000.0,ceiling,0.132859713825704
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0006,5,9,196,0.11034088936695922,0.0744715734650723,0.7621438050931478,0.611400000965834,0.09771328319853038,True,False,,0.074593672053266,0.9999999999999998,1.0,100000000.0,ceiling,0.0745936720161075
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0007,5,9,196,0.08213965497437105,0.0708306986170676,0.7765049516322149,0.636800000370955,0.09121731737599527,True,True,,0.0708645482818126,0.9999000000000007,1.0,100000000.0,ceiling,0.0708645482551232
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0008,5,9,196,0.11485443223430916,0.0741878920277597,0.7427158396943287,0.497500000242768,0.09988731633661184,True,False,,0.0742837778207316,1.0000000000000004,1.0,100000000.0,ceiling,0.0742837777811624
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0009,5,9,196,0.1114580755800431,0.083838737176781,0.7440596012044365,0.571300000924973,0.11267744820585364,True,False,,0.0838904110170531,0.9999999999999999,1.0,100000000.0,ceiling,0.0838904108496019
chipmean,sentinel2,quantile,100,afsc,-,estimator,treatment_0010,5,9,196,0.166110302189149,0.0703110701287629,0.7354554072421527,0.517800007185684,0.09560208468983708,True,True,,0.0704552244218935,1.0001000000000004,2.0,100000000.0,ceiling,0.0704552248554767
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0001,5,9,196,0.15944955767767163,0.1787236656571463,1.0644714445358172,,0.1678989761299629,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0002,5,9,196,0.2434842638477577,0.1235813839110419,1.1101883406376678,,0.11131569247075633,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0003,5,9,196,0.18722227065924685,0.07273584071443208,1.1404550804504587,,0.06377790932870654,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0004,5,9,196,0.2563528155501457,0.15368693949841716,1.057295657700261,,0.14535852708664654,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0005,5,9,196,0.3039682932073783,0.16368197032012807,1.0943031153661644,,0.14957644552200558,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0006,5,9,196,0.2199130751379327,0.09362237734335387,1.1004917406253139,,0.08507322125848614,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0007,5,9,196,0.1452516531999909,0.1314869196405102,1.1296658965404476,,0.11639451986926679,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0008,5,9,196,0.19698894407749254,0.08370080924359238,1.067674120064996,,0.07839546512422442,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0009,5,9,196,0.18770538497844855,0.09061719928577938,1.0688373043732058,,0.08478109709963733,True,False,,,,,,,
chipmean,sentinel2,combined,115,equal_weight,-,reference,treatment_0010,5,9,196,0.2734949574019815,0.13589694765687674,1.0527919703683841,,0.12908243174510992,True,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0001,5,9,196,0.273206548697066,0.21826980616235805,1.0644714445358172,,0.2050499403086747,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0002,5,9,196,0.2360647833802121,0.25111243034009495,1.1101883406376678,,0.22618903581338415,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0003,5,9,196,0.2098142511874717,0.20289042248218492,1.1404550804504587,,0.17790303709467184,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0004,5,9,196,0.24596014299643504,0.17378298916090706,1.057295657700261,,0.16436555649808016,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0005,5,9,196,0.2657264556901058,0.20812809205574764,1.0943031153661644,,0.19019235998986073,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0006,5,9,196,0.22938987842558936,0.20157786102735326,1.1004917406253139,,0.1831707168586418,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0007,5,9,196,0.22297369661629318,0.23760043128713118,1.1296658965404476,,0.2103280554142354,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0008,5,9,196,0.2534780794181269,0.22114597990874665,1.067674120064996,,0.20712872565955248,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0009,5,9,196,0.23739293294415897,0.23057993835624843,1.0688373043732058,,0.21572968815068308,False,False,,,,,,,
chipmean,sentinel2,combined,115,own_history_mean,-,reference,treatment_0010,5,9,196,0.30880931284876884,0.22644956453420437,1.0527919703683841,,0.2150943119892594,False,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0001,5,9,196,0.13839579783398584,0.12191690817116367,1.0644714445358172,0.5015152173454199,0.11453281231449833,True,True,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0002,5,9,196,0.21086925841546572,0.1331622476687554,1.1101883406376678,0.5703046278003434,0.11994563696486843,True,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0003,5,9,196,0.15189052840892148,0.0804177059221119,1.1404550804504587,0.5636555863100798,0.07051369869854794,True,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0004,5,9,196,0.2226213139853215,0.1706529957078618,1.057295657700261,0.5703485190316262,0.16140517977634714,True,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0005,5,9,196,0.2731536282253163,0.19380416175463383,1.0943031153661644,0.6030385043846179,0.17710281459793256,True,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0006,5,9,196,0.15473084234256737,0.10434830506472466,1.1004917406253139,0.6074983730651713,0.09481970760219662,True,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0007,5,9,196,0.11509003875598882,0.10174691212003592,1.1296658965404476,0.6537358379256594,0.09006814530883103,True,True,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0008,5,9,196,0.16679054398080423,0.10217040834508007,1.067674120064996,0.5001147436032919,0.09569437567603523,True,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0009,5,9,196,0.1609548130447229,0.1170068932239661,1.0688373043732058,0.6191056846379331,0.10947119149493197,True,False,,,,,,,
chipmean,sentinel2,combined,115,scm,-,estimator,treatment_0010,5,9,196,0.2412340336714927,0.09498189339584746,1.0527919703683841,0.5514004164328367,0.09021905188221771,True,True,,,,,,,
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0001,5,9,196,0.1383409088276554,0.121797656048842,1.0644714445358172,0.501500000001024,0.11442078289094375,True,True,,0.121915250322649,1.000000000000001,0.0,100000000.0,ceiling,0.121915250322556
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0002,5,9,196,0.21084933300512312,0.133100931621171,1.1101883406376678,0.570300040064213,0.11989040665363208,True,False,,0.133160466241334,1.0000000000000004,1.0,100000000.0,ceiling,0.133160471482849
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0003,5,9,196,0.15182608756157265,0.080274772979347,1.1404550804504587,0.56370000517187,0.07038836895499641,True,False,,0.0804173146410933,1.0000000000000002,1.0,100000000.0,ceiling,0.0804173135830179
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0004,5,9,196,0.22255778540176474,0.170570102478862,1.057295657700261,0.570300014731477,0.1613267785946189,True,False,,0.17065039553451,1.0000000000000002,1.0,100000000.0,ceiling,0.170650396896651
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0005,5,9,196,0.27312392274119984,0.193757192163751,1.0943031153661644,0.603000032747171,0.17705989267783268,True,False,,0.193802103881965,1.0000000000000002,1.0,100000000.0,ceiling,0.193802101155363
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0006,5,9,196,0.15465730655395513,0.104216190917247,1.1004917406253139,0.607500002496765,0.0946996574985924,True,False,,0.104370686110992,1.0001000000000002,1.0,100000000.0,ceiling,0.104370685943682
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0007,5,9,196,0.11501058533005272,0.101726780045505,1.1296658965404476,0.653700002135959,0.09005032404451513,True,True,,0.101776513081778,0.9998999999999999,1.0,100000000.0,ceiling,0.101776512856746
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0008,5,9,196,0.16675122200565654,0.102017923420286,1.067674120064996,0.500100000003135,0.09555155595049501,True,False,,0.102143519821544,0.9999,0.0,100000000.0,ceiling,0.102143519820852
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0009,5,9,196,0.1608874981848862,0.116934882100868,1.0688373043732058,0.619100001757544,0.10940381816991472,True,False,,0.117002419305913,1.0000000000000002,1.0,100000000.0,ceiling,0.117002418828549
chipmean,sentinel2,combined,115,afsc,-,estimator,treatment_0010,5,9,196,0.2411971794681798,0.0947898996234423,1.0527919703683841,0.551400017992654,0.09003668558592275,True,True,,0.0949814665434447,1.0000000000000004,2.0,100000000.0,ceiling,0.094981468212775
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0001,5,9,196,0.16168345358213215,0.228467544691908,0.7151721520744988,,0.31945811093062354,False,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0002,5,9,196,0.17305749828401526,0.1718908446985369,0.7436447101212397,,0.23114646330303726,False,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0003,5,9,196,0.15117280884726136,0.1216526342412413,0.767570713682291,,0.15849045836784642,True,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0004,5,9,196,0.2152381976155452,0.22052766468133833,0.7067229159967837,,0.31204261201902495,False,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0005,5,9,196,0.22178333920993326,0.20893539006319872,0.7325076844398527,,0.28523303509501235,False,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0006,5,9,196,0.18561478073116422,0.17369421410370448,0.7369872866101295,,0.2356814252558331,False,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0007,5,9,196,0.13517726186923987,0.1567064817225063,0.7622374775597907,,0.20558747940888816,True,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0008,5,9,196,0.16921052578820817,0.19482147950948608,0.7180786029717412,,0.27130940638423806,False,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0009,5,9,196,0.16533224999255441,0.19009893742155698,0.7153621418860916,,0.26573804551684926,False,False,,,,,,,
chipmean,sentinel2,block245,245,equal_weight,-,reference,treatment_0010,5,9,196,0.2096876294878873,0.19326436854455686,0.6990154046491558,,0.27648084328207123,False,False,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0001,5,9,196,0.19363927660715535,0.169571368516575,0.7151721520744988,,0.2371056647335884,False,True,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0002,5,9,196,0.1640009854590759,0.1674132332140719,0.7436447101212397,,0.22512529294638267,False,True,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0003,5,9,196,0.14817159643289493,0.13299782059900384,0.767570713682291,,0.17327109832131196,False,False,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0004,5,9,196,0.181068352989409,0.1458848709356682,0.7067229159967837,,0.20642442410390457,False,True,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0005,5,9,196,0.18171286212551324,0.1484480336959221,0.7325076844398527,,0.20265730564920975,False,True,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0006,5,9,196,0.15823474804457038,0.13879349607700942,0.7369872866101295,,0.18832549570211513,False,True,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0007,5,9,196,0.16053342982699775,0.1670982084440489,0.7622374775597907,,0.21922066726368955,False,False,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0008,5,9,196,0.1722836364387342,0.15386891414414997,0.7180786029717412,,0.21427865070393307,False,True,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0009,5,9,196,0.16568588221257297,0.15578836222947,0.7153621418860916,,0.21777551970911604,False,True,,,,,,,
chipmean,sentinel2,block245,245,own_history_mean,-,reference,treatment_0010,5,9,196,0.21233691541812078,0.15589958644520402,0.6990154046491558,,0.22302739740542898,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0001,5,9,196,0.155155030194056,0.21230039404348772,0.7151721520744988,0.3602431855741282,0.2968521543067194,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0002,5,9,196,0.15971151959030516,0.17966313855991958,0.7436447101212397,0.3861724212492683,0.24159808590668022,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0003,5,9,196,0.13833473353267112,0.1289449136940096,0.767570713682291,0.5240873214976522,0.1679909243480879,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0004,5,9,196,0.18916277397204775,0.21531668563375583,0.7067229159967837,0.6085235364108755,0.3046691719767804,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0005,5,9,196,0.2117208636287913,0.22859112059207626,0.7325076844398527,0.4636959959348686,0.31206651540711067,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0006,5,9,196,0.15715380242630153,0.18996714088817487,0.7369872866101295,0.6233978530665361,0.2577617610772553,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0007,5,9,196,0.12746786390390938,0.1582444742457346,0.7622374775597907,0.3791899743705108,0.20760521347275496,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0008,5,9,196,0.15352187479774532,0.19425131839636323,0.7180786029717412,0.4939613420286126,0.27051539705049205,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0009,5,9,196,0.15762959439626334,0.19719109631060017,0.7153621418860916,0.3471730653433377,0.2756521274535091,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,-,estimator,treatment_0010,5,9,196,0.19708869069118606,0.1887350524680366,0.6990154046491558,0.44078833074656854,0.27000127781556543,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0001,5,9,196,0.1520610516166888,0.18629804886203388,0.7016096453416801,0.35673589334706507,0.26552948651569314,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0002,4,9,196,0.1881592879241597,0.19086561512580394,0.7075735228200518,0.41841596096078193,0.269746689171048,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0003,5,9,196,0.1326396281570885,0.1179195903216703,0.7736426096051751,0.5395760410748272,0.15242127160220664,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0004,3,9,196,0.24468315771144336,0.20654575955052512,0.6964647495289092,0.5058919973186535,0.2965631206607847,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0005,4,9,196,0.20036633333331968,0.17715722245011203,0.7467986663264875,0.5526066351539753,0.23722219982200926,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0006,5,9,196,0.14411807248238873,0.16673423472589277,0.7423825442763814,0.5994834575625826,0.22459342021358106,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0007,5,9,196,0.13160893558822626,0.17253766178457142,0.7560063712203493,0.39952700945762104,0.22822249699570687,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0008,5,9,196,0.1458681669207428,0.17358665636202564,0.7208872646961522,0.37218591015628616,0.2407958426553574,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0009,5,9,196,0.14387959126879998,0.17107389162361686,0.7277054003104475,0.34195277059687934,0.23508674190219664,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,B,estimator,treatment_0010,5,9,196,0.18874810899538758,0.1580620128427184,0.7084474498165607,0.40590848086659737,0.22311042672769252,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0001,5,9,196,0.14341757849247772,0.1711075258741414,0.7034097247429083,0.3255305533268629,0.24325442179048648,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0002,4,9,196,0.18385265025587452,0.19346434060703652,0.7056090520995608,0.4662410973465603,0.27418063874234266,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0003,5,9,196,0.12979708627199946,0.11509242869152275,0.771690778980495,0.5479819604171065,0.1491431954695312,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0004,3,9,196,0.23610450836682023,0.18458138896962098,0.6948733101892213,0.49513747793854507,0.26563315393327963,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0005,4,9,196,0.2036476232040398,0.19155983343524288,0.7388790662671939,0.5539783641729842,0.25925735642099096,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0006,5,9,196,0.13974743473231016,0.16261960483995883,0.7442853172316528,0.6225876015864635,0.2184909483970712,False,False,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0007,5,9,196,0.12712158570821866,0.15312593039494182,0.7613426187832107,0.42147823489969977,0.20112617712071604,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0008,5,9,196,0.15331311108174042,0.1809824249148244,0.725813433083843,0.4544599566200207,0.2493511647281927,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0009,5,9,196,0.15121103210672865,0.18726829236656076,0.7272414974921217,0.3585445769153003,0.2575049595111828,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,C,estimator,treatment_0010,5,9,196,0.19172395601866538,0.14691714916704013,0.7084474498165607,0.45091376297657554,0.2073790359540169,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0001,5,9,196,0.1329785461807735,0.15626660426012853,0.7043995670448469,0.33284293747416765,0.22184369720116473,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0002,4,9,196,0.17323804437266796,0.1418416845583115,0.7158667041358571,0.36437962734046864,0.1981397985670148,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0003,5,9,196,0.11960448203452337,0.095985194370308,0.774703281528067,0.5826957798401828,0.12389930010491446,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0004,3,9,196,0.23040131146201256,0.17086866222849348,0.701409980882721,0.49634400827762903,0.24360740064385183,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0005,4,9,196,0.19641035676058408,0.14332314324046216,0.7464443972537305,0.5486629162875419,0.19200779558098008,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0006,5,9,196,0.12491612890923956,0.1371621141210883,0.7427375922851159,0.6318173200373031,0.18467102721850068,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0007,5,9,196,0.11414335495502144,0.12332703135967696,0.7635224936700507,0.5280759958231294,0.16152376961008252,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0008,5,9,196,0.1351676667691291,0.13679693886845734,0.7255841791725719,0.5314220508499146,0.18853351932846066,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0009,5,9,196,0.13090831071567752,0.1466241131849861,0.7265020077811414,0.3602021190809068,0.2018220343709726,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_min,estimator,treatment_0010,5,9,196,0.1864591945782019,0.13960378013800334,0.7084474498165607,0.44502904334097637,0.1970559427860897,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0001,5,9,196,0.1367484919731448,0.15526154338786285,0.6995690860789892,0.34366289899318264,0.22193882845522436,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0002,4,9,196,0.17477796079715732,0.15406687623784535,0.7174230276124467,0.3681912011554847,0.21475039176059535,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0003,5,9,196,0.12128405014613591,0.09635319856167855,0.7727821887884663,0.5401983478139972,0.12468351362074848,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0004,3,9,196,0.2250909081295904,0.14615949641529913,0.6922968166456339,0.5126772688054532,0.21112258918577956,False,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0005,4,9,196,0.19496934325952964,0.1439874281698726,0.7544863384949054,0.5408339770540566,0.19084166382271062,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0006,5,9,196,0.12918215244512787,0.1310229311138678,0.7423825442763814,0.6129231398853171,0.1764897789206225,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0007,5,9,196,0.1142668542552489,0.1354362686440302,0.75665943532045,0.45990395628385333,0.1789923740086213,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0008,5,9,196,0.13191226414944068,0.14980322181554484,0.7236196315282252,0.5401503448303242,0.2070192892627481,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0009,5,9,196,0.1307359649816556,0.1496992330206729,0.72715013257631,0.35549992953211157,0.20587114863100553,True,False,,,,,,,
chipmean,sentinel2,block245,245,scm,D_full,estimator,treatment_0010,5,9,196,0.18564570620106,0.13302298107600352,0.7084474498165607,0.410109087794493,0.18776689945097177,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,E,estimator,treatment_0001,5,9,196,0.13454304267991643,0.15769361227294212,0.6995690860789892,0.3162868140987443,0.22541535269489704,True,True,,,,,,,
chipmean,sentinel2,block245,245,scm,E,estimator,treatment_0002,4,9,196,0.17842930019032024,0.1578500685160746,0.7220450196559507,0.4087590326606832,0.21861527220461827,True,False,,,,,,,
