group,donor,weight_fsc,weight_afsc,lambda,lambda_at_bound,sum_w_fsc,sum_w_afsc,n_nonzero_fsc,n_negative_afsc,label,sensor,method,repr
8,3,0.6435,0.651672797660661,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
8,4,0.0,-0.0847149109659049,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
8,5,0.21,0.298277711646615,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
9,1,0.1219,0.121896257692786,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,2,0.0284,0.0283971813034721,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,3,0.287,0.286996500068266,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,4,0.1277,0.127705007972104,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,5,0.4348,0.434805052963371,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
10,1,0.6668,0.67165486164028,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,2,0.0131,0.0242588839992322,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,3,0.32,0.336656728777293,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,4,0.0,-0.0107218855131661,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,5,0.0,-0.0219485889036389,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
1,1,0.3956,0.551905033427142,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
1,2,0.1504,0.162137000320997,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
1,3,0.181,0.14940330206021,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
1,4,0.0411,-0.13085902099031,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
1,5,0.2319,0.267413685182117,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
2,1,0.1133,0.0508575727888547,9.99994439035756,False,1.0,1.00000000000003,5,1,genfill,sentinel1,bspline,quantile
2,2,0.2807,0.340000375617022,9.99994439035756,False,1.0,1.00000000000003,5,1,genfill,sentinel1,bspline,quantile
2,3,0.24,0.318607891573329,9.99994439035756,False,1.0,1.00000000000003,5,1,genfill,sentinel1,bspline,quantile
2,4,0.0261,-0.175610451399579,9.99994439035756,False,1.0,1.00000000000003,5,1,genfill,sentinel1,bspline,quantile
2,5,0.3399,0.4661446114204,9.99994439035756,False,1.0,1.00000000000003,5,1,genfill,sentinel1,bspline,quantile
3,1,0.0,-0.0180718588446256,9.99994439035756,False,1.0,1.0,4,1,genfill,sentinel1,bspline,quantile
3,2,0.3588,0.301677018162422,9.99994439035756,False,1.0,1.0,4,1,genfill,sentinel1,bspline,quantile
3,3,0.1173,0.127672691951323,9.99994439035756,False,1.0,1.0,4,1,genfill,sentinel1,bspline,quantile
3,4,0.3735,0.440205314473489,9.99994439035756,False,1.0,1.0,4,1,genfill,sentinel1,bspline,quantile
3,5,0.1504,0.148516834257392,9.99994439035756,False,1.0,1.0,4,1,genfill,sentinel1,bspline,quantile
4,1,0.0451,-0.0500206871874435,9.99994439035756,False,1.0001,1.00010000000016,5,1,genfill,sentinel1,bspline,quantile
4,2,0.3577,0.396924406384828,9.99994439035756,False,1.0001,1.00010000000016,5,1,genfill,sentinel1,bspline,quantile
4,3,0.0614,0.0863045870324216,9.99994439035756,False,1.0001,1.00010000000016,5,1,genfill,sentinel1,bspline,quantile
4,4,0.244,0.268414149949313,9.99994439035756,False,1.0001,1.00010000000016,5,1,genfill,sentinel1,bspline,quantile
4,5,0.2919,0.298477543821044,9.99994439035756,False,1.0001,1.00010000000016,5,1,genfill,sentinel1,bspline,quantile
5,1,0.0156,-0.0488865888097748,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
5,2,0.1616,0.11052179938017,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
5,3,0.2843,0.378905163069869,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
5,4,0.3012,0.302458967090537,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
5,5,0.2373,0.257000659269357,9.99994439035756,False,1.0,1.00000000000016,5,1,genfill,sentinel1,bspline,quantile
6,1,0.2645,0.316531091492815,9.99994439035756,False,1.0,1.00000000000011,3,2,genfill,sentinel1,bspline,quantile
6,2,0.5683,0.646151645992192,9.99994439035756,False,1.0,1.00000000000011,3,2,genfill,sentinel1,bspline,quantile
6,3,0.0,-0.0632155649980914,9.99994439035756,False,1.0,1.00000000000011,3,2,genfill,sentinel1,bspline,quantile
6,4,0.1672,0.266852838004012,9.99994439035756,False,1.0,1.00000000000011,3,2,genfill,sentinel1,bspline,quantile
6,5,0.0,-0.166320010490817,9.99994439035756,False,1.0,1.00000000000011,3,2,genfill,sentinel1,bspline,quantile
7,1,0.4439,0.724195884164002,9.99994439035756,False,0.9999,0.999900000000286,4,1,genfill,sentinel1,bspline,quantile
7,2,0.0243,0.0590905322832235,9.99994439035756,False,0.9999,0.999900000000286,4,1,genfill,sentinel1,bspline,quantile
7,3,0.0,-0.183898602224449,9.99994439035756,False,0.9999,0.999900000000286,4,1,genfill,sentinel1,bspline,quantile
7,4,0.1055,0.151488235297849,9.99994439035756,False,0.9999,0.999900000000286,4,1,genfill,sentinel1,bspline,quantile
7,5,0.4262,0.24902395047966,9.99994439035756,False,0.9999,0.999900000000286,4,1,genfill,sentinel1,bspline,quantile
8,1,0.2553,0.245186257598048,9.99994439035756,False,1.0,0.999999999999736,4,1,genfill,sentinel1,bspline,quantile
8,2,0.1427,0.147949482325056,9.99994439035756,False,1.0,0.999999999999736,4,1,genfill,sentinel1,bspline,quantile
8,3,0.3623,0.464711701884398,9.99994439035756,False,1.0,0.999999999999736,4,1,genfill,sentinel1,bspline,quantile
8,4,0.0,-0.223379546012927,9.99994439035756,False,1.0,0.999999999999736,4,1,genfill,sentinel1,bspline,quantile
8,5,0.2397,0.365532104205161,9.99994439035756,False,1.0,0.999999999999736,4,1,genfill,sentinel1,bspline,quantile
9,1,0.1159,0.0082708910026198,9.99994439035756,False,1.0,0.999999999999929,5,0,genfill,sentinel1,bspline,quantile
9,2,0.2066,0.222341283774979,9.99994439035756,False,1.0,0.999999999999929,5,0,genfill,sentinel1,bspline,quantile
9,3,0.3076,0.334201071861307,9.99994439035756,False,1.0,0.999999999999929,5,0,genfill,sentinel1,bspline,quantile
9,4,0.136,0.125485381711439,9.99994439035756,False,1.0,0.999999999999929,5,0,genfill,sentinel1,bspline,quantile
9,5,0.2339,0.309701371649585,9.99994439035756,False,1.0,0.999999999999929,5,0,genfill,sentinel1,bspline,quantile
10,1,0.4428,0.516832421136333,9.99994439035756,False,0.9999,0.999900000000251,5,0,genfill,sentinel1,bspline,quantile
10,2,0.2643,0.217599858955319,9.99994439035756,False,0.9999,0.999900000000251,5,0,genfill,sentinel1,bspline,quantile
10,3,0.1701,0.251389576297605,9.99994439035756,False,0.9999,0.999900000000251,5,0,genfill,sentinel1,bspline,quantile
10,4,0.0215,0.0057855992054337,9.99994439035756,False,0.9999,0.999900000000251,5,0,genfill,sentinel1,bspline,quantile
10,5,0.1012,0.0082925444055602,9.99994439035756,False,0.9999,0.999900000000251,5,0,genfill,sentinel1,bspline,quantile
1,1,0.2953,0.30563305420137,0.999933893038648,False,0.9999,0.9999,3,1,genfill,sentinel2,covmat,quantile
1,2,0.0,-0.0606482867436505,0.999933893038648,False,0.9999,0.9999,3,1,genfill,sentinel2,covmat,quantile
1,3,0.4335,0.439087819734114,0.999933893038648,False,0.9999,0.9999,3,1,genfill,sentinel2,covmat,quantile
1,4,0.2711,0.283056878511423,0.999933893038648,False,0.9999,0.9999,3,1,genfill,sentinel2,covmat,quantile
1,5,0.0,0.0327705342967448,0.999933893038648,False,0.9999,0.9999,3,1,genfill,sentinel2,covmat,quantile
2,1,0.0,-0.0136909057594688,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
2,2,0.304,0.306296091128995,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
2,3,0.4061,0.408767640137884,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
2,4,0.0032,0.0053786608571922,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
2,5,0.2867,0.293248513635397,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
3,1,0.0569,0.064301015081953,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,quantile
3,2,0.5043,0.50634688479025,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,quantile
3,3,0.0588,0.0669804847505129,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,quantile
3,4,0.3801,0.380834195829679,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,quantile
3,5,0.0,-0.0183625804523947,0.999933893038648,False,1.0001,1.0001,4,1,genfill,sentinel2,covmat,quantile
4,1,0.2249,0.235433795286753,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
4,2,0.0836,0.105463693906672,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
4,3,0.0,-0.0500009532010297,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
4,4,0.609,0.619334408852221,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
4,5,0.0824,0.0896690551553833,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
5,1,0.2112,0.211190582610054,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
5,2,0.4284,0.428364421370008,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
5,3,0.1858,0.185800096922708,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
5,4,0.0672,0.0672344264347628,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
5,5,0.1074,0.107410472662467,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
6,1,0.2303,0.230336902612843,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
6,2,0.2913,0.291331949881521,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
6,3,0.0925,0.0924837116630955,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
6,4,0.2303,0.230263282599309,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
6,5,0.1556,0.155584153243231,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,quantile
7,1,0.6429,0.674896676659451,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,quantile
7,2,0.0,-0.142857202515444,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,quantile
7,3,0.0,-0.0466282009754807,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,quantile
7,4,0.1326,0.277613446351083,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,quantile
7,5,0.2245,0.236975280480391,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,quantile
8,1,0.2429,0.253354267466071,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
8,2,0.1195,0.153986463234925,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
8,3,0.5161,0.51002841396382,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
8,4,0.1214,0.149038707091819,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
8,5,0.0,-0.0665078517566354,0.999933893038648,False,0.9999,0.9999,4,1,genfill,sentinel2,covmat,quantile
9,1,0.1509,0.150863726812616,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,quantile
9,2,0.2498,0.249836212715663,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,quantile
9,3,0.1244,0.124409524383683,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,quantile
9,4,0.1385,0.138529250055634,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,quantile
9,5,0.3364,0.336361286032403,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,quantile
10,1,0.1051,0.108974681752839,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
10,2,0.2856,0.285090397194125,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
10,3,0.0525,0.0590062123423854,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
10,4,0.5568,0.558469702562021,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
10,5,0.0,-0.0115409938513697,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,quantile
1,1,0.3207,0.321079776512148,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,2,0.0,0.0582341225703509,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,3,0.5085,0.548505770307673,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,4,0.1708,0.382677897032899,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,5,0.0,-0.310497566423635,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
2,1,0.0,-0.436171292209018,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,2,0.3535,0.337311371416365,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,3,0.2246,0.399822800694073,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,4,0.0,-0.0836260873553982,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,5,0.4219,0.782663207453743,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
3,1,0.0,-0.0504149414362534,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,2,0.5178,0.528060664790707,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,3,0.0,0.0331710925334221,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,4,0.4121,0.408878433527908,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,5,0.0701,0.080304750584009,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
4,1,0.2326,0.219754922172917,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,2,0.0,0.159974179929964,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,3,0.0,-0.253917965822417,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,4,0.7674,0.901813221582291,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,5,0.0,-0.0276243578622779,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
5,1,0.387,0.394898409460637,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
5,2,0.4183,0.426367310314061,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
5,3,0.0,-0.0158467221608483,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
