sensor,treatment_site_id,scheme,eval_period,valid_rmse_scm,valid_rmse_ascm,valid_rmse_ridge_cv,valid_rmse_ridge_cv_intercept,valid_rmse_ridge_paper,valid_rmse_ridge_unitnorm,null_rmse,best_method,best_rmse,gain_over_null,beats_null,beats_mean_baseline
sentinel1,treatment_0005,expanding,P09,1.0624849429566776,1.0624849430003944,0.9643525261522037,0.964825962214387,0.964365327651646,0.9645140513887309,0.9652425685219187,ridge_cv,0.9643525261522037,0.0008900423697150162,True,True
sentinel1,treatment_0005,expanding,P10,1.0652853247758989,1.065285324763833,0.9801575562386532,0.980853233118632,0.9803582213001606,0.9796784298077794,0.9797068326344721,ridge_unitnorm,0.9796784298077794,2.8402826692697225e-05,True,True
sentinel1,treatment_0006,frozen_joint,pooled,1.072336734646042,1.0723367337233467,1.0022595053535646,1.001676514519012,1.0022529280880634,1.0027820126060325,1.0046387137661557,ridge_cv_intercept,1.001676514519012,0.002962199247143582,True,False
sentinel1,treatment_0006,expanding,P09,1.0575322012772153,1.0575322009622496,0.9943210044662857,0.9935141123763569,0.9942061508862168,0.9953405857420236,0.9978509429344697,ridge_cv_intercept,0.9935141123763569,0.0043368305581128475,True,True
sentinel1,treatment_0006,expanding,P10,1.0866458146407127,1.0866458255160525,1.0098239975304124,1.0094622604805934,1.0098938799464123,1.0099756872520638,1.0113809302533943,ridge_cv_intercept,1.0094622604805934,0.0019186697728008628,True,False
sentinel1,treatment_0007,frozen_joint,pooled,1.0507308052369841,1.0507307993787973,0.9934250441029958,0.9935614638714529,0.9933861138653378,0.9949187215235642,0.9996453435425602,ridge_paper,0.9933861138653378,0.0062592296772223666,True,True
sentinel1,treatment_0007,expanding,P09,1.0553808448436883,1.0553808429661555,0.9965612913940284,0.9969757838047482,0.9964757987537541,0.998357814913855,1.0035308161602556,ridge_paper,0.9964757987537541,0.007055017406501496,True,True
sentinel1,treatment_0007,expanding,P10,1.0459074201934788,1.0459074173311118,0.9900133700904433,0.9898854123944784,0.990021520878869,0.9912883156216182,0.9957447096266081,ridge_cv_intercept,0.9898854123944784,0.005859297232129745,True,True
sentinel1,treatment_0008,frozen_joint,pooled,1.051239267520558,1.0512392671881847,0.9837737359606422,0.9832872220810324,0.9836596226615489,0.9843408171976972,0.9858977622667785,ridge_cv_intercept,0.9832872220810324,0.0026105401857461352,True,True
sentinel1,treatment_0008,expanding,P09,1.0581474699086217,1.0581474683380878,0.984168612164142,0.9841742506924375,0.9841405813295659,0.9845291651334181,0.9858158008685046,ridge_paper,0.9841405813295659,0.001675219538938677,True,True
sentinel1,treatment_0008,expanding,P10,1.0442519479835344,1.044251950431287,0.9831297475514238,0.9822184560419495,0.9829486467454152,0.9840293319591402,0.9859797168518588,ridge_cv_intercept,0.9822184560419495,0.0037612608099093503,True,True
sentinel1,treatment_0009,frozen_joint,pooled,1.0538420642858737,1.0538420661791008,0.9890181216215416,0.9891172612194544,0.9890948310083627,0.9892666545554084,0.9919517278232315,ridge_cv,0.9890181216215416,0.00293360620168992,True,True
sentinel1,treatment_0009,expanding,P09,1.0560060477120086,1.0560060504150046,0.9920141513671191,0.9920760740628772,0.9920835927388958,0.992371227364447,0.9952239889002625,ridge_cv,0.9920141513671191,0.0032098375331434115,True,True
sentinel1,treatment_0009,expanding,P10,1.0514216675978922,1.0514216635669666,0.9858125759299685,0.9859085273444103,0.9858732664276028,0.9860955136293162,0.9886686363895836,ridge_cv,0.9858125759299685,0.002856060459615062,True,True
sentinel1,treatment_0010,frozen_joint,pooled,1.0398404082773531,1.039840401198952,0.9803415108382527,0.9783200762366497,0.9803834382432304,0.9810597842396379,0.9845338778939077,ridge_cv_intercept,0.9783200762366497,0.0062138016572579335,True,True
sentinel1,treatment_0010,expanding,P09,1.033990025439657,1.0339900164693465,0.9749225037792807,0.972908362122418,0.9749495391482215,0.975870257882546,0.9796025824217519,ridge_cv_intercept,0.972908362122418,0.006694220299333864,True,True
sentinel1,treatment_0010,expanding,P10,1.0454053553725662,1.0454053644160541,0.9857262530838532,0.9835780169156575,0.9857675269195136,0.9862551500321108,0.9894405964757392,ridge_cv_intercept,0.9835780169156575,0.005862579560081738,True,True
sentinel2,treatment_0001,frozen_joint,pooled,1.181945449499597,1.1819454713169968,1.1446805127701662,1.1426514541764714,1.1446725600708936,1.110673886348049,1.1222305858025934,ridge_unitnorm,1.110673886348049,0.011556699454544406,True,False
sentinel2,treatment_0001,expanding,P09,1.0664386650724331,1.066438696027718,1.0218392976879458,1.0183313502736355,1.021829104956892,0.9735194466397524,0.9594263397727105,ridge_unitnorm,0.9735194466397524,-0.014093106867041905,False,True
sentinel2,treatment_0001,expanding,P10,1.2852433290219123,1.285243322709154,1.2492414854032714,1.2485862622357276,1.2492373556685303,1.2322259952015857,1.2642405127079277,ridge_unitnorm,1.2322259952015857,0.03201451750634199,True,False
sentinel2,treatment_0002,frozen_joint,pooled,1.2214715083900294,1.2214715091383859,1.165959232793108,1.164483022613206,1.1782976783457428,1.160440280424818,1.1789415423601957,ridge_unitnorm,1.160440280424818,0.01850126193537771,True,False
sentinel2,treatment_0002,expanding,P09,1.2327025190465952,1.2327025195003631,1.1329040606104528,1.133171185882438,1.1693536849696218,1.133615215218435,1.1247684014910917,ridge_cv,1.1329040606104528,-0.008135659119361094,False,False
sentinel2,treatment_0002,expanding,P10,1.2022760446284766,1.202276042348923,1.1962693741934587,1.1936746916816527,1.1789937521135572,1.187446525471373,1.2307324500525891,ridge_paper,1.1789937521135572,0.05173869793903196,True,False
sentinel2,treatment_0003,frozen_joint,pooled,0.9273762608755639,0.9273762687141296,0.8951986266077132,0.8928219522520875,0.8950570079541872,0.9102690684286209,0.9822039396080372,ridge_cv_intercept,0.8928219522520875,0.08938198735594971,True,True
sentinel2,treatment_0003,expanding,P09,0.889142654298574,0.8891426494385918,0.8590034101281663,0.849975761782788,0.8592719175328601,0.8667775951040548,0.9193750694737288,ridge_cv_intercept,0.849975761782788,0.06939930769094083,True,True
sentinel2,treatment_0003,expanding,P10,0.9615244663339296,0.9615244624576784,0.9270994705284938,0.9226798141923002,0.9267464590435871,0.9504449559129807,1.0412485964424028,ridge_cv_intercept,0.9226798141923002,0.11856878225010259,True,True
sentinel2,treatment_0004,frozen_joint,pooled,1.3759260690242696,1.3759260690204513,1.3008786194298625,1.2994490427009626,1.3106906839658725,1.282793398598956,1.282957354245567,ridge_unitnorm,1.282793398598956,0.0001639556466110914,True,False
sentinel2,treatment_0004,expanding,P09,1.3820350756036317,1.3820350796204595,1.3143469542998036,1.3112035708983028,1.3242559512931953,1.2970189834644972,1.294955417891903,ridge_unitnorm,1.2970189834644972,-0.0020635655725942392,False,False
sentinel2,treatment_0004,expanding,P10,1.370714717761032,1.370714747324426,1.278553927420556,1.2795949003877722,1.290995155540647,1.2674413730130116,1.2708460218681008,ridge_unitnorm,1.2674413730130116,0.0034046488550891763,True,False
sentinel2,treatment_0005,frozen_joint,pooled,1.1901917008059735,1.1901916993726969,1.1271445305805554,1.1186352142140283,1.1298180086134115,1.1201414166355355,1.1423569325653327,ridge_cv_intercept,1.1186352142140283,0.02372171835130432,True,False
sentinel2,treatment_0005,expanding,P09,1.109324125802043,1.1093241233250533,1.0457873744282962,1.0388408885096099,1.0495335097348955,1.026276043364378,1.031620560977169,ridge_unitnorm,1.026276043364378,0.005344517612790867,True,False
sentinel2,treatment_0005,expanding,P10,1.2653148666309604,1.2653148665088372,1.2016937825346459,1.19430802909401,1.202726943178348,1.208287386751483,1.2432689736856235,ridge_cv_intercept,1.19430802909401,0.04896094459161349,True,False
sentinel2,treatment_0006,frozen_joint,pooled,1.2323628882302917,1.2323628900749068,1.1571512519404983,1.1572720861027797,1.1801517619627298,1.155490217982383,1.1703476997639286,ridge_unitnorm,1.155490217982383,0.014857481781545667,True,False
sentinel2,treatment_0006,expanding,P09,1.225693874130533,1.2256938764414667,1.147743814871948,1.1472232499628596,1.169682279021193,1.1442547970216308,1.1502801363906128,ridge_unitnorm,1.1442547970216308,0.0060253393689819745,True,False
sentinel2,treatment_0006,expanding,P10,1.2382087628333809,1.2382087633721708,1.1658410406316309,1.1637152775061232,1.1823389048427353,1.1666961430625697,1.1900769237787239,ridge_cv_intercept,1.1637152775061232,0.026361646272600625,True,False
sentinel2,treatment_0007,frozen_joint,pooled,1.083566716972042,1.08356671600341,1.031549676720163,1.043819655674841,1.031544558282106,1.0165416240938427,1.0470371073596423,ridge_unitnorm,1.0165416240938427,0.03049548326579954,True,False
sentinel2,treatment_0007,expanding,P09,1.0988518817276953,1.0988518809037977,1.0414038402767016,1.0527125724042459,1.0413974267378643,1.0120714994476847,1.007157942772069,ridge_unitnorm,1.0120714994476847,-0.004913556675615771,False,False
sentinel2,treatment_0007,expanding,P10,1.0677809254143826,1.0677809412882486,1.018690231633045,1.027852937891512,1.0186877932874832,1.0230722386314444,1.0854521116508218,ridge_paper,1.0186877932874832,0.06676431836333863,True,False
sentinel2,treatment_0008,frozen_joint,pooled,1.1338702113734105,1.1338702085283265,1.0760695125945927,1.0805754831398369,1.0760639526051956,1.0585582700593879,1.0807091014279708,ridge_unitnorm,1.0585582700593879,0.02215083136858298,True,False
sentinel2,treatment_0008,expanding,P09,0.9840971249969078,0.9840971195819216,0.9341480916377602,0.9469456955471491,0.9341437685184577,0.9175811882306576,0.9320641398179716,ridge_unitnorm,0.9175811882306576,0.014482951587314052,True,True
sentinel2,treatment_0008,expanding,P10,1.2664792097407642,1.2664792115471268,1.198172611636915,1.1969224169034458,1.1981671950499537,1.1828426369964338,1.2112476060178152,ridge_unitnorm,1.1828426369964338,0.028404969021381454,True,False
sentinel2,treatment_0009,frozen_joint,pooled,1.225539671127208,1.2255396670030572,1.158764008015978,1.1646645402151812,1.1613097806343675,1.1386646489772894,1.15399892724248,ridge_unitnorm,1.1386646489772894,0.015334278265190626,True,False
sentinel2,treatment_0009,expanding,P09,1.0741326806257439,1.0741326791877037,1.0241860237720626,1.0425212610672763,1.026121027794095,1.0084660073304659,1.0190424974376737,ridge_unitnorm,1.0084660073304659,0.010576490107207848,True,False
sentinel2,treatment_0009,expanding,P10,1.3621910305849758,1.3621910194020939,1.2779789495213454,1.2753377632864908,1.280108079524153,1.255829872839436,1.2747468127316806,ridge_unitnorm,1.255829872839436,0.018916939892244633,True,False
sentinel2,treatment_0010,frozen_joint,pooled,1.231982446229629,1.2319824454068982,1.1941952632744228,1.2260399488864075,1.208054184570105,1.1849489201900099,1.1969581278778512,ridge_unitnorm,1.1849489201900099,0.012009207687841306,True,False
sentinel2,treatment_0010,expanding,P09,1.0111362152233547,1.0111362182514263,1.0044295513514623,1.0718240234089254,1.0108489873375637,1.0108710024052545,1.0513630681573711,ridge_cv,1.0044295513514623,0.04693351680590885,True,False
sentinel2,treatment_0010,expanding,P10,1.418794507605385,1.4187945014752688,1.3612019409210323,1.3635893479684849,1.3767325766083827,1.335559116924372,1.326669973542938,ridge_unitnorm,1.335559116924372,-0.008889143381433984,False,False
