fill,sensor,site,group,matched_treatment,n,m,T0,post_period,k,observed,valid_frac,delta_rms,delta_raw_rms,y_post_rms,l0_rms,note,delta_ch1,delta_ch2,delta_ch3,delta_ch4,delta_ch5
chipmean,sentinel1,treatment_0020,treatment,treatment_0020,2,2,10,P12,2,True,1.0,0.2682643173578605,0.3037348111586262,0.6117155949672943,0.5975430061050788,,-0.0017164638208818526,-0.03165201104558977,0.004867150434793521,-0.016797821817359126,0.030714883789217332
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,P11,1,True,1.0,0.21434427473153075,0.261542160627448,0.6348399167032861,0.6110298007440562,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0022566439466326343,-0.0003643366721923497,0.011579561221055072,0.0034144696652250706,-0.006071790148955454
chipmean,sentinel1,treatment_0021,treatment,treatment_0021,2,2,10,P12,2,True,1.0,0.2752059945842567,0.31568276839313136,0.6298868581861481,0.6110600567669343,,0.009682421995442173,0.010414095342087858,-0.0030761265917918818,-0.0005411325532910867,-0.005894666715605142
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,P11,1,True,1.0,0.22012802073784188,0.2709771710943185,0.6391982930180944,0.6082138758533525,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.024412228045203908,0.024388528131338048,0.014981100574942263,0.0008672281401570299,-0.014588819407249192
chipmean,sentinel1,treatment_0022,treatment,treatment_0022,2,2,10,P12,2,True,1.0,0.2771724010639237,0.3185446633995726,0.6278731202076978,0.6072376872620869,,0.0003885977977878184,0.0146484273801337,-0.007744789838647952,0.0005682580844262685,0.009347856877531717
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,P11,1,True,1.0,0.19641758803937145,0.2602254666829181,0.637929901573114,0.6062760688781922,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.007851758422700328,-0.0020858275572282125,0.015725908034672127,0.0007376547731875226,0.03310551997387696
chipmean,sentinel1,treatment_0023,treatment,treatment_0023,2,2,10,P12,2,True,1.0,0.2357532919746869,0.2667191116019281,0.6339919658766516,0.6026516048822466,,-0.006496271480233167,-0.0108178939860525,0.02048112032772046,0.049971415723934855,0.037173173885379336
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,P11,1,True,1.0,0.2226882130908899,0.2699782855662237,0.630536913797327,0.5984673964561266,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.016985792679878278,0.018269131212194575,0.003444387404213556,-0.0024782866831735265,0.002176835358439681
chipmean,sentinel1,treatment_0024,treatment,treatment_0024,2,2,10,P12,2,True,1.0,0.2732736272110145,0.30772826491672395,0.6241008594905678,0.5971182809699244,,0.019942193071583333,0.004680933029658669,0.024448884004178828,-0.01227059652207597,0.0005619933919931883
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,P11,1,True,0.99009900990099,0.20843921605928092,0.2561944450720184,0.6194980303842111,0.5969223750191779,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.015253518618765944,0.006191170391439089,-0.006774156102115961,-0.0003229056084342009,-0.016426336145966974
