label,estimator,treatment_site_id,period,period_index,is_post,gap_norm,gap_rmse,sensor,method,repr
genfill,fsc,treatment_0007,P01,1,False,1.1429783763987347,0.10658328317065273,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P02,2,False,1.0888266195959055,0.10153360581132288,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P03,3,False,1.4682738994862023,0.1369172471084639,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P04,4,False,1.165133538936964,0.10864926273007716,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P05,5,False,1.0721611513162952,0.09997954288109158,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P06,6,False,1.4044526616648139,0.13096588599483455,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P07,7,False,0.9491810803690167,0.08851159213348438,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P08,8,False,1.0216248908092809,0.095267012289764,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P09,9,False,1.186375146632686,0.1106300528611787,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P10,10,False,1.1595342912033242,0.10812713018666238,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P11,11,True,1.1385638862888996,0.10617162984531767,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P12,12,True,0.847661901439529,0.07904487988544877,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P13,13,True,1.2618016227359459,0.11766360802466999,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P14,14,True,1.0456969380683003,0.09751174227108636,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P16,15,True,1.1573970342951543,0.10792782995233108,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P17,16,True,1.2034988353987959,0.11222684507209951,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P18,17,True,1.1583528496778033,0.10801696019634209,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P19,18,True,1.3843417919040488,0.12909053771985374,sentinel1,covmat,combined
genfill,fsc,treatment_0007,P20,19,True,1.315161578541689,0.12263944956030459,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P01,1,False,1.1306773396928147,0.10543620558319165,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P02,2,False,0.9340090100697817,0.0870967892829847,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P03,3,False,0.9925447686827418,0.09255527691904267,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P04,4,False,0.8965393675128359,0.08360272709824493,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P05,5,False,0.7155287804449171,0.0667234028199213,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P06,6,False,1.0203781955432454,0.09515075735676513,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P07,7,False,0.9854069687875929,0.09188967364679432,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P08,8,False,0.8592248143355344,0.08012312707272767,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P09,9,False,0.9410388493051162,0.08775232517179529,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P10,10,False,0.9829037336720168,0.09165624576865124,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P11,11,True,0.9761660920783091,0.091027957450418,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P12,12,True,0.8878077736893034,0.08278850177584038,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P13,13,True,0.8307559047322252,0.07746838756368321,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P14,14,True,0.9937636035601586,0.09266893385740689,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P16,15,True,0.7404602640422396,0.06904827565302807,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P17,16,True,0.7493717076925752,0.06987927205825813,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P18,17,True,0.9867338252230884,0.09201340364738873,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P19,18,True,0.8111863827810034,0.07564352023223533,sentinel1,covmat,combined
genfill,fsc,treatment_0008,P20,19,True,0.8727437614813197,0.08138377539430681,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P01,1,False,0.8330681628800141,0.0776840067477538,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P02,2,False,0.9783408342151005,0.09123075320034209,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P03,3,False,1.0183975341647984,0.09496605973087535,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P04,4,False,0.9041587649539179,0.08431323957321521,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P05,5,False,0.9353555828675908,0.08722235784384495,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P06,6,False,0.7777257813477317,0.07252330305992148,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P07,7,False,0.8119091478534973,0.0757109184227682,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P08,8,False,0.9801630883947735,0.0914006792787802,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P09,9,False,0.6875587589276739,0.06411518486477986,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P10,10,False,0.85260135961602,0.07950548673541676,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P11,11,True,0.7838418349261679,0.07309362799685619,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P12,12,True,0.974920835353072,0.0909118366620403,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P13,13,True,0.7914560181150625,0.07380365424030286,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P14,14,True,0.7214456989523446,0.06727515831573551,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P16,15,True,0.964410351960162,0.08993172903195844,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P17,16,True,0.847247334204555,0.07900622129145356,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P18,17,True,0.8087854657350821,0.07541963356328456,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P19,18,True,0.754758418838502,0.07038158546267598,sentinel1,covmat,combined
genfill,fsc,treatment_0009,P20,19,True,0.785167953847999,0.07321728922394678,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P01,1,False,0.8827210596950251,0.08231416325005958,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P02,2,False,0.8028964481810204,0.07487047984478715,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P03,3,False,0.6267385570469426,0.05844367179558701,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P04,4,False,0.7794864713668379,0.07268748825078519,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P05,5,False,1.0043838209957887,0.09365927423973515,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P06,6,False,0.920878881195004,0.0858723984521302,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P07,7,False,0.8123464105279885,0.07575169337741092,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P08,8,False,0.8938777524520317,0.08335453021405645,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P09,9,False,0.7344264713465389,0.06848562158296147,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P10,10,False,0.8165639295156225,0.07614497905089226,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P11,11,True,0.7500508240462578,0.06994259998477449,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P12,12,True,0.8237762457609048,0.07681753100861982,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P13,13,True,0.9078442059138684,0.08465690871477918,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P14,14,True,0.9609951947370504,0.08961326397881361,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P16,15,True,0.7841276102083274,0.07312027667932519,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P17,16,True,0.9651619099700829,0.09000181217775072,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P18,17,True,0.9361952324574646,0.0873006555718244,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P19,18,True,0.7138214271789298,0.0665641913069315,sentinel1,covmat,combined
genfill,fsc,treatment_0010,P20,19,True,0.8283970934794005,0.07724842728018416,sentinel1,covmat,combined
genfill,fsc,treatment_0001,P01,1,False,0.05613871264319245,0.02510599552790104,sentinel1,covmat,chip_mean
genfill,fsc,treatment_0001,P02,2,False,0.040329197603112106,0.01803576546371605,sentinel1,covmat,chip_mean
