label,estimator,treatment_site_id,period,period_index,is_post,gap_norm,gap_rmse,sensor,method,repr
chipmean,fsc,treatment_0009,P20,18,True,0.049751959875197545,0.012845900802521315,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P01,1,False,0.06288062280471594,0.01623570699478768,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P02,2,False,0.0645827007159985,0.016675181621744,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P03,3,False,0.06030274785847891,0.015570102545762252,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P04,4,False,0.03435728091434003,0.008871011786813926,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P05,5,False,0.03531629973342684,0.009118629381148774,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P06,6,False,0.059900535183369776,0.015466251679606838,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P07,7,False,0.04970679221783338,0.012834238563537406,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P08,8,False,0.0493352220385248,0.012738299555776779,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P09,9,False,0.04420895663038271,0.011414703518845215,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P10,10,False,0.05776654025590638,0.014915256558609716,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P11,11,True,0.047473524703199314,0.012257611370750491,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P13,12,True,0.07711742360325441,0.019911633154521807,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P14,13,True,0.10835598170926995,0.0279773941747972,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P16,14,True,0.08080380673074955,0.02086345318522372,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P17,15,True,0.0574909322543479,0.014844094878601883,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P18,16,True,0.1010474710799032,0.02609034484458938,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P19,17,True,0.045615537248059626,0.011777881072669269,sentinel1,covmat,gram
chipmean,fsc,treatment_0010,P20,18,True,0.05483568928875142,0.014158514092875912,sentinel1,covmat,gram
chipmean,fsc,treatment_0001,P01,1,False,0.05613871264319245,0.02510599552790104,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P02,2,False,0.040329197603112106,0.01803576546371605,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P03,3,False,0.053908477008557894,0.024108603830923992,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P04,4,False,0.036252614937089485,0.016212662272291272,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P05,5,False,0.031418859643762,0.014050941187795332,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P06,6,False,0.03526478383740874,0.015770890774456366,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P07,7,False,0.024997213158304166,0.011179093574004064,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P08,8,False,0.04533859673017135,0.020276036858622563,sentinel1,covmat,chip_mean
chipmean,fsc,treatment_0001,P09,9,False,0.05236922910975505,0.02342023124373462,sentinel1,covmat,chip_mean
