variant,sensor,treatment_site_id,period,latent_gap_norm,treated_latent_present,donors_present
paper,sentinel2,treatment_0005,P16,1.096679161157627,True,True
paper,sentinel2,treatment_0005,P17,1.128500423195907,True,True
paper,sentinel2,treatment_0005,P18,1.0837780595307718,True,True
paper,sentinel2,treatment_0005,P19,1.1880001557008508,True,True
paper,sentinel2,treatment_0005,P20,1.2110814817374909,True,True
paper,sentinel2,treatment_0006,P11,1.106466091901159,True,True
paper,sentinel2,treatment_0006,P12,1.1258820043879556,True,True
paper,sentinel2,treatment_0006,P13,0.9542946473761689,True,True
paper,sentinel2,treatment_0006,P14,1.1466568722854045,True,True
paper,sentinel2,treatment_0006,P15,,False,False
paper,sentinel2,treatment_0006,P16,1.132008039492959,True,True
paper,sentinel2,treatment_0006,P17,1.0939436529949023,True,True
paper,sentinel2,treatment_0006,P18,1.0816413184298481,True,True
paper,sentinel2,treatment_0006,P19,1.1594433477599257,True,True
paper,sentinel2,treatment_0006,P20,1.3330458763431394,True,True
paper,sentinel2,treatment_0007,P11,1.0925064954330808,True,True
paper,sentinel2,treatment_0007,P12,1.1203498796846367,True,True
paper,sentinel2,treatment_0007,P13,1.2044983023469227,True,True
paper,sentinel2,treatment_0007,P14,1.0969035044501794,True,True
paper,sentinel2,treatment_0007,P15,,True,False
paper,sentinel2,treatment_0007,P16,1.217043579810427,True,True
paper,sentinel2,treatment_0007,P17,1.1307531735343666,True,True
paper,sentinel2,treatment_0007,P18,1.1891686024155887,True,True
paper,sentinel2,treatment_0007,P19,1.2141488638578184,True,True
paper,sentinel2,treatment_0007,P20,1.3342071425317978,True,True
paper,sentinel2,treatment_0008,P11,1.0850288072439347,True,True
paper,sentinel2,treatment_0008,P12,1.1411132639593748,True,True
paper,sentinel2,treatment_0008,P13,1.0562838526839045,True,True
paper,sentinel2,treatment_0008,P14,0.9881158212734349,True,True
paper,sentinel2,treatment_0008,P15,,True,False
paper,sentinel2,treatment_0008,P16,1.121534707169396,True,True
paper,sentinel2,treatment_0008,P17,1.1007915373583446,True,True
paper,sentinel2,treatment_0008,P18,1.1425946760276986,True,True
paper,sentinel2,treatment_0008,P19,1.0831574084432425,True,True
paper,sentinel2,treatment_0008,P20,1.3264411719464628,True,True
paper,sentinel2,treatment_0009,P11,1.237821565234661,True,True
paper,sentinel2,treatment_0009,P12,1.294995228313153,True,True
paper,sentinel2,treatment_0009,P13,0.7341288579934481,True,True
paper,sentinel2,treatment_0009,P14,0.8238332207934276,True,True
paper,sentinel2,treatment_0009,P15,0.6981202454762354,True,True
paper,sentinel2,treatment_0009,P16,0.700535461517044,True,True
paper,sentinel2,treatment_0009,P17,0.7412516796644493,True,True
paper,sentinel2,treatment_0009,P18,0.7591272517810551,True,True
paper,sentinel2,treatment_0009,P19,0.7715823856018653,True,True
paper,sentinel2,treatment_0009,P20,1.4072298061163269,True,True
paper,sentinel2,treatment_0010,P11,1.2949877168722923,True,True
paper,sentinel2,treatment_0010,P12,1.3586096810230452,True,True
paper,sentinel2,treatment_0010,P13,1.2032130757658213,True,True
paper,sentinel2,treatment_0010,P14,1.213698803455445,True,True
paper,sentinel2,treatment_0010,P15,,True,False
paper,sentinel2,treatment_0010,P16,1.1571756477135429,True,True
paper,sentinel2,treatment_0010,P17,1.2339436766995238,True,True
paper,sentinel2,treatment_0010,P18,1.3346891548843582,True,True
paper,sentinel2,treatment_0010,P19,1.1950737147908483,True,True
paper,sentinel2,treatment_0010,P20,1.3993274619878415,True,True
unitnorm,sentinel1,treatment_0001,P11,1.0074944875906024,True,True
unitnorm,sentinel1,treatment_0001,P12,0.9664698661612927,True,True
unitnorm,sentinel1,treatment_0001,P13,1.0304667633555111,True,True
unitnorm,sentinel1,treatment_0001,P14,1.0193507567223739,True,True
unitnorm,sentinel1,treatment_0001,P15,,False,False
unitnorm,sentinel1,treatment_0001,P16,0.9926194607405066,True,True
unitnorm,sentinel1,treatment_0001,P17,1.0220021665829058,True,True
unitnorm,sentinel1,treatment_0001,P18,1.0221375058769426,True,True
unitnorm,sentinel1,treatment_0001,P19,1.0175928850210016,True,True
unitnorm,sentinel1,treatment_0001,P20,1.0100936257591335,True,True
unitnorm,sentinel1,treatment_0002,P11,0.959483286298602,True,True
unitnorm,sentinel1,treatment_0002,P12,0.9266136307949051,True,True
unitnorm,sentinel1,treatment_0002,P13,0.9752295972071975,True,True
unitnorm,sentinel1,treatment_0002,P14,0.9754195971689787,True,True
unitnorm,sentinel1,treatment_0002,P15,,False,False
unitnorm,sentinel1,treatment_0002,P16,0.9746523927385651,True,True
unitnorm,sentinel1,treatment_0002,P17,0.9836992186986705,True,True
unitnorm,sentinel1,treatment_0002,P18,0.959319883683449,True,True
unitnorm,sentinel1,treatment_0002,P19,0.9867421637928715,True,True
unitnorm,sentinel1,treatment_0002,P20,0.9736542304353195,True,True
unitnorm,sentinel1,treatment_0003,P11,0.9671274606617037,True,True
unitnorm,sentinel1,treatment_0003,P12,0.9835781682252649,True,True
unitnorm,sentinel1,treatment_0003,P13,0.9712204740156117,True,True
unitnorm,sentinel1,treatment_0003,P14,0.9415991046260107,True,True
unitnorm,sentinel1,treatment_0003,P15,,True,False
unitnorm,sentinel1,treatment_0003,P16,0.9751617362373063,True,True
unitnorm,sentinel1,treatment_0003,P17,0.9661104939164501,True,True
unitnorm,sentinel1,treatment_0003,P18,0.9970238825835199,True,True
unitnorm,sentinel1,treatment_0003,P19,0.9330439038422673,True,True
unitnorm,sentinel1,treatment_0003,P20,0.9610308201922957,True,True
unitnorm,sentinel1,treatment_0004,P11,0.9892738176267485,True,True
unitnorm,sentinel1,treatment_0004,P12,0.9816008597028854,True,True
unitnorm,sentinel1,treatment_0004,P13,0.9771429240920138,True,True
unitnorm,sentinel1,treatment_0004,P14,0.9780798987351472,True,True
unitnorm,sentinel1,treatment_0004,P15,,True,False
unitnorm,sentinel1,treatment_0004,P16,0.9838931785523359,True,True
unitnorm,sentinel1,treatment_0004,P17,0.9945521849687892,True,True
unitnorm,sentinel1,treatment_0004,P18,1.021186417696224,True,True
unitnorm,sentinel1,treatment_0004,P19,0.9968561325979968,True,True
unitnorm,sentinel1,treatment_0004,P20,0.993647734824871,True,True
unitnorm,sentinel1,treatment_0005,P11,0.949710664293238,True,True
unitnorm,sentinel1,treatment_0005,P12,0.9618101160245148,True,True
unitnorm,sentinel1,treatment_0005,P13,0.9731070514678504,True,True
unitnorm,sentinel1,treatment_0005,P14,0.9793570827602184,True,True
unitnorm,sentinel1,treatment_0005,P15,,True,False
unitnorm,sentinel1,treatment_0005,P16,0.9722713563663067,True,True
unitnorm,sentinel1,treatment_0005,P17,0.9370701444473473,True,True
unitnorm,sentinel1,treatment_0005,P18,0.9567529036828795,True,True
unitnorm,sentinel1,treatment_0005,P19,0.9380238304313107,True,True
unitnorm,sentinel1,treatment_0005,P20,0.9396169618500685,True,True
unitnorm,sentinel1,treatment_0006,P11,1.015184029432309,True,True
unitnorm,sentinel1,treatment_0006,P12,0.9541824698970197,True,True
unitnorm,sentinel1,treatment_0006,P13,1.0152943830355172,True,True
unitnorm,sentinel1,treatment_0006,P14,1.0089303372776195,True,True
unitnorm,sentinel1,treatment_0006,P15,,False,False
unitnorm,sentinel1,treatment_0006,P16,0.9941198100844338,True,True
unitnorm,sentinel1,treatment_0006,P17,1.0042949194538702,True,True
unitnorm,sentinel1,treatment_0006,P18,1.0139844464831715,True,True
unitnorm,sentinel1,treatment_0006,P19,1.0127058202003358,True,True
unitnorm,sentinel1,treatment_0006,P20,1.0048344255449533,True,True
unitnorm,sentinel1,treatment_0007,P11,0.9971216103213987,True,True
unitnorm,sentinel1,treatment_0007,P12,1.0168800842943073,True,True
unitnorm,sentinel1,treatment_0007,P13,0.9767239914262774,True,True
unitnorm,sentinel1,treatment_0007,P14,0.98367562735613,True,True
unitnorm,sentinel1,treatment_0007,P15,,True,False
unitnorm,sentinel1,treatment_0007,P16,1.0152849149864995,True,True
unitnorm,sentinel1,treatment_0007,P17,0.9902597185356186,True,True
unitnorm,sentinel1,treatment_0007,P18,1.0048103688397994,True,True
unitnorm,sentinel1,treatment_0007,P19,1.0084047745067104,True,True
unitnorm,sentinel1,treatment_0007,P20,0.9801577037888014,True,True
unitnorm,sentinel1,treatment_0008,P11,0.9740466911996677,True,True
unitnorm,sentinel1,treatment_0008,P12,1.018963047272864,True,True
unitnorm,sentinel1,treatment_0008,P13,1.0266788110915177,True,True
unitnorm,sentinel1,treatment_0008,P14,0.9904567597018022,True,True
unitnorm,sentinel1,treatment_0008,P15,,True,False
unitnorm,sentinel1,treatment_0008,P16,1.0361270245777334,True,True
unitnorm,sentinel1,treatment_0008,P17,1.019285906658769,True,True
unitnorm,sentinel1,treatment_0008,P18,1.0371721422115305,True,True
unitnorm,sentinel1,treatment_0008,P19,1.010881353214129,True,True
unitnorm,sentinel1,treatment_0008,P20,0.9995949558421199,True,True
unitnorm,sentinel1,treatment_0009,P11,0.9789394270563099,True,True
unitnorm,sentinel1,treatment_0009,P12,1.0050019404601502,True,True
unitnorm,sentinel1,treatment_0009,P13,1.0097416826625503,True,True
unitnorm,sentinel1,treatment_0009,P14,0.9819718496702111,True,True
unitnorm,sentinel1,treatment_0009,P15,,True,False
unitnorm,sentinel1,treatment_0009,P16,1.003260577533698,True,True
unitnorm,sentinel1,treatment_0009,P17,0.9937882303146851,True,True
unitnorm,sentinel1,treatment_0009,P18,1.008876965964034,True,True
unitnorm,sentinel1,treatment_0009,P19,0.9919125698965995,True,True
unitnorm,sentinel1,treatment_0009,P20,0.9927950857502429,True,True
unitnorm,sentinel1,treatment_0010,P11,1.00259448488598,True,True
unitnorm,sentinel1,treatment_0010,P12,0.9884771759561097,True,True
unitnorm,sentinel1,treatment_0010,P13,1.0003423193602485,True,True
unitnorm,sentinel1,treatment_0010,P14,1.0064213741521464,True,True
unitnorm,sentinel1,treatment_0010,P15,,True,False
unitnorm,sentinel1,treatment_0010,P16,1.002635387550221,True,True
unitnorm,sentinel1,treatment_0010,P17,1.0099643995857999,True,True
unitnorm,sentinel1,treatment_0010,P18,1.0263357275388738,True,True
unitnorm,sentinel1,treatment_0010,P19,1.0074414189404033,True,True
unitnorm,sentinel1,treatment_0010,P20,0.99311029131356,True,True
unitnorm,sentinel2,treatment_0001,P11,1.081361392378795,True,True
unitnorm,sentinel2,treatment_0001,P12,1.0924481825058112,True,True
unitnorm,sentinel2,treatment_0001,P13,0.9892690736871904,True,True
unitnorm,sentinel2,treatment_0001,P14,0.8921983765281568,True,True
unitnorm,sentinel2,treatment_0001,P15,,False,False
unitnorm,sentinel2,treatment_0001,P16,1.0348889616965495,True,True
unitnorm,sentinel2,treatment_0001,P17,1.0696494021236136,True,True
unitnorm,sentinel2,treatment_0001,P18,1.108773159960714,True,True
unitnorm,sentinel2,treatment_0001,P19,1.3161696284413456,True,True
unitnorm,sentinel2,treatment_0001,P20,1.0412578162007526,True,True
unitnorm,sentinel2,treatment_0002,P11,1.1516805266591301,True,True
unitnorm,sentinel2,treatment_0002,P12,1.156340217992086,True,True
unitnorm,sentinel2,treatment_0002,P13,1.072985664450745,True,True
unitnorm,sentinel2,treatment_0002,P14,1.2301209336565608,True,True
unitnorm,sentinel2,treatment_0002,P15,,False,False
unitnorm,sentinel2,treatment_0002,P16,1.1430443328065927,True,True
unitnorm,sentinel2,treatment_0002,P17,1.1383743671792692,True,True
unitnorm,sentinel2,treatment_0002,P18,1.0734733955022304,True,True
unitnorm,sentinel2,treatment_0002,P19,1.3084790014283956,True,True
unitnorm,sentinel2,treatment_0002,P20,1.2371293749788577,True,True
unitnorm,sentinel2,treatment_0003,P11,0.9071002882170188,True,True
unitnorm,sentinel2,treatment_0003,P12,0.9374469269853936,True,True
unitnorm,sentinel2,treatment_0003,P13,0.8859459062282371,True,True
unitnorm,sentinel2,treatment_0003,P14,0.9230150957420221,True,True
unitnorm,sentinel2,treatment_0003,P15,,False,False
unitnorm,sentinel2,treatment_0003,P16,1.0263039692557383,True,True
unitnorm,sentinel2,treatment_0003,P17,1.159625642672869,True,True
unitnorm,sentinel2,treatment_0003,P18,1.1389090409598275,True,True
unitnorm,sentinel2,treatment_0003,P19,1.0696298423492296,True,True
unitnorm,sentinel2,treatment_0003,P20,1.1041037073554703,True,True
unitnorm,sentinel2,treatment_0004,P11,1.0746137165370206,True,True
unitnorm,sentinel2,treatment_0004,P12,1.0426813902839125,True,True
unitnorm,sentinel2,treatment_0004,P13,1.0976172991727684,True,True
unitnorm,sentinel2,treatment_0004,P14,1.10523179087409,True,True
unitnorm,sentinel2,treatment_0004,P15,,True,False
unitnorm,sentinel2,treatment_0004,P16,1.0744987362840743,True,True
unitnorm,sentinel2,treatment_0004,P17,1.1042485864271656,True,True
unitnorm,sentinel2,treatment_0004,P18,1.1710441421560922,True,True
unitnorm,sentinel2,treatment_0004,P19,1.0901191945306326,True,True
unitnorm,sentinel2,treatment_0004,P20,1.1071396296566698,True,True
unitnorm,sentinel2,treatment_0005,P11,1.0463110100021127,True,True
unitnorm,sentinel2,treatment_0005,P12,1.0670966042136392,True,True
unitnorm,sentinel2,treatment_0005,P13,0.807029238457,True,True
unitnorm,sentinel2,treatment_0005,P14,0.986920526938635,True,True
unitnorm,sentinel2,treatment_0005,P15,,True,False
unitnorm,sentinel2,treatment_0005,P16,1.024067278826321,True,True
unitnorm,sentinel2,treatment_0005,P17,1.0596149182498358,True,True
unitnorm,sentinel2,treatment_0005,P18,1.016680875142431,True,True
unitnorm,sentinel2,treatment_0005,P19,1.0926030939758746,True,True
unitnorm,sentinel2,treatment_0005,P20,1.17508610058906,True,True
unitnorm,sentinel2,treatment_0006,P11,1.075195437063678,True,True
unitnorm,sentinel2,treatment_0006,P12,1.0958613218145392,True,True
unitnorm,sentinel2,treatment_0006,P13,0.9540846609382014,True,True
unitnorm,sentinel2,treatment_0006,P14,1.1298127236441056,True,True
unitnorm,sentinel2,treatment_0006,P15,,False,False
unitnorm,sentinel2,treatment_0006,P16,1.0791309944552963,True,True
unitnorm,sentinel2,treatment_0006,P17,1.0423665300459501,True,True
unitnorm,sentinel2,treatment_0006,P18,1.0234903519630616,True,True
unitnorm,sentinel2,treatment_0006,P19,1.0858663040513408,True,True
unitnorm,sentinel2,treatment_0006,P20,1.3212751524591484,True,True
unitnorm,sentinel2,treatment_0007,P11,1.014990771651986,True,True
unitnorm,sentinel2,treatment_0007,P12,1.0326833140929257,True,True
unitnorm,sentinel2,treatment_0007,P13,1.0925587617590171,True,True
unitnorm,sentinel2,treatment_0007,P14,0.9958152644258729,True,True
unitnorm,sentinel2,treatment_0007,P15,,True,False
unitnorm,sentinel2,treatment_0007,P16,1.1546582726449521,True,True
unitnorm,sentinel2,treatment_0007,P17,1.029547106363252,True,True
unitnorm,sentinel2,treatment_0007,P18,1.0928294275350314,True,True
unitnorm,sentinel2,treatment_0007,P19,1.1299565739090314,True,True
unitnorm,sentinel2,treatment_0007,P20,1.255790977340366,True,True
unitnorm,sentinel2,treatment_0008,P11,1.0763111920112374,True,True
unitnorm,sentinel2,treatment_0008,P12,1.1342579271849396,True,True
unitnorm,sentinel2,treatment_0008,P13,1.0346859686170142,True,True
unitnorm,sentinel2,treatment_0008,P14,0.968987890388051,True,True
unitnorm,sentinel2,treatment_0008,P15,,True,False
unitnorm,sentinel2,treatment_0008,P16,1.071294444940855,True,True
unitnorm,sentinel2,treatment_0008,P17,1.0282377984594526,True,True
unitnorm,sentinel2,treatment_0008,P18,1.0737848087899455,True,True
unitnorm,sentinel2,treatment_0008,P19,1.0358168183409395,True,True
unitnorm,sentinel2,treatment_0008,P20,1.3377086997110648,True,True
unitnorm,sentinel2,treatment_0009,P11,1.1803148777628634,True,True
