fill,sensor,site,group,matched_treatment,n,m,T0,post_period,k,observed,valid_frac,delta_rms,delta_raw_rms,y_post_rms,l0_rms,note,delta_ch1,delta_ch2,delta_ch3,delta_ch4,delta_ch5
chipmean,sentinel1,counterfactual_0022_09,counterfactual,treatment_0022,2,5,10,P12,2,True,1.0,0.26177834334363254,0.3099983378512795,0.6135712323867804,0.6141268484628044,,-0.017230930932350452,0.029300763446859016,-0.015004408068527512,-0.06417119723360491,-0.025269023951689774
chipmean,sentinel1,counterfactual_0022_10,counterfactual,treatment_0022,2,5,10,P11,1,True,1.0,0.2012245419199166,0.253841887218622,0.6385914177992419,0.6159164604256209,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.003898424361930573,0.010228077648941698,0.01133076163297422,0.01260383989067799,-0.011256982499579736
chipmean,sentinel1,counterfactual_0022_10,counterfactual,treatment_0022,2,5,10,P12,2,True,1.0,0.2541277585489969,0.2838529018014828,0.6299820666311078,0.6202874894573411,,-0.015121047256842914,0.029528045957137077,0.05057926623013426,-0.03754453072706021,-0.03665122748022481
chipmean,sentinel1,counterfactual_0023_01,counterfactual,treatment_0023,2,5,10,P11,1,True,0.99009900990099,0.19724535352542047,0.2639332612331923,0.6454432183369198,0.6078993586331941,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0175885216338137,0.0206402666415283,0.004081700141542808,0.02074453004773457,0.035792595244401745
chipmean,sentinel1,counterfactual_0023_01,counterfactual,treatment_0023,2,5,10,P12,2,True,0.99009900990099,0.22466096058476226,0.25662940742107254,0.626226874519284,0.6146001844711766,,-0.04684596893988926,-0.04323533835031271,0.029980006705250403,0.021270444932115603,-0.002066370501401759
chipmean,sentinel1,counterfactual_0023_02,counterfactual,treatment_0023,2,5,10,P11,1,True,0.99009900990099,0.17409606896622928,0.23893451455237263,0.6339193289968478,0.5999908746660622,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.014147258034581184,0.021714548347610194,0.02087991180864704,0.01732907347482767,0.017199945033526107
chipmean,sentinel1,counterfactual_0023_02,counterfactual,treatment_0023,2,5,10,P12,2,True,0.99009900990099,0.21615975890010258,0.23719431059789273,0.6376194212019828,0.603186665498813,,0.010470057937374322,0.008923082558359333,0.048867233849151315,0.008705270252957878,0.04830090251837269
chipmean,sentinel1,counterfactual_0023_03,counterfactual,treatment_0023,2,5,10,P11,1,True,1.0,0.1782297024503768,0.24589147922935073,0.6284155808660519,0.6095500396125292,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.00953689491644276,-5.703985339967315e-05,0.01451176354384335,0.018344475841868626,-0.0001467544867370368
chipmean,sentinel1,counterfactual_0023_03,counterfactual,treatment_0023,2,5,10,P12,2,True,1.0,0.22175597910935954,0.24087922938268888,0.6325574808000103,0.6128430552076581,,-0.017224105976418477,-0.014718523432403442,0.048484756091239825,0.00953319477446407,0.011062679079656133
chipmean,sentinel1,counterfactual_0023_04,counterfactual,treatment_0023,2,5,10,P11,1,True,1.0,0.19907915365240017,0.25994745243486717,0.6356739584146692,0.6099642448714135,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.01732084405962041,-0.0028777143256732405,0.013651134803967666,0.013200678323869158,0.01858492009478261
chipmean,sentinel1,counterfactual_0023_04,counterfactual,treatment_0023,2,5,10,P12,2,True,1.0,0.2203217002673858,0.24281040479609653,0.6382954516513651,0.6138226368793944,,-0.019120727630161892,-0.008074753994183045,0.03366213565585203,0.013356371329053865,0.035182449729372886
chipmean,sentinel1,counterfactual_0023_05,counterfactual,treatment_0023,2,5,10,P11,1,True,1.0,0.18471881169913168,0.2558154307004085,0.6270081932492166,0.603503588845442,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.008987506744718253,0.014190060094093687,0.014404812859635286,0.016621698321182383,-0.008170425317275897
chipmean,sentinel1,counterfactual_0023_05,counterfactual,treatment_0023,2,5,10,P12,2,True,1.0,0.21321500934790955,0.2418211268091945,0.6307538222690978,0.6079895909198675,,-0.010936789141020527,0.018621857088332885,0.022825130477927866,0.020158655195861807,0.004647387355981521
chipmean,sentinel1,counterfactual_0023_06,counterfactual,treatment_0023,2,5,10,P11,1,True,0.99009900990099,0.17704794273024116,0.25264057313513927,0.626567138945,0.6087958764969351,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.011543244214911498,-0.0035441623002254365,0.017209384507274435,0.008006467540483207,0.0009435706847088012
chipmean,sentinel1,counterfactual_0023_06,counterfactual,treatment_0023,2,5,10,P12,2,True,0.99009900990099,0.21198259795600793,0.23989685237273967,0.6354399274317536,0.6124123535937278,,-0.011044522365086974,0.007934570194238254,0.017816768490737014,0.027529400591505243,0.010899320263790981
chipmean,sentinel1,counterfactual_0023_07,counterfactual,treatment_0023,2,5,10,P11,1,True,1.0,0.17877295355079356,0.2391548098206297,0.6327665375476502,0.6056738660296551,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.001921211537578917,0.006998636379850269,0.015383280317773645,0.015010078990851869,0.006550872210519029
chipmean,sentinel1,counterfactual_0023_07,counterfactual,treatment_0023,2,5,10,P12,2,True,1.0,0.21044638578488645,0.2326745421483228,0.6375055500151112,0.6105408251477329,,-0.010533608633063326,-0.014858386572188631,0.03908224275949538,0.01895345855296926,0.035379681218431436
chipmean,sentinel1,counterfactual_0023_08,counterfactual,treatment_0023,2,5,10,P11,1,True,1.0,0.17978726013930735,0.23959185828428065,0.6218885974399218,0.6060957459453925,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.020943084203763677,-0.017226597172450522,0.0180154474557626,0.016713307173165853,0.0077453381223744275
chipmean,sentinel1,counterfactual_0023_08,counterfactual,treatment_0023,2,5,10,P12,2,True,1.0,0.208863525682542,0.23335297921805856,0.624622925326503,0.6109153177604973,,-0.01642366452369969,-0.019380419807199154,0.04110660096448135,0.021678984683398274,0.004520673025861463
chipmean,sentinel1,counterfactual_0023_09,counterfactual,treatment_0023,2,5,10,P11,1,True,1.0,0.16491925291707632,0.23024431153380515,0.6280465596981406,0.6132355126397169,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.022263252223978555,-0.008846816709256071,0.013535211033113519,0.017771278357307334,0.0008513209220034793
chipmean,sentinel1,counterfactual_0023_09,counterfactual,treatment_0023,2,5,10,P12,2,True,1.0,0.19668694463054193,0.22905435948772362,0.6357514716087063,0.6170311091879415,,-0.017185782233892572,-0.0032128227113787434,0.03718428598716313,0.0265269746315731,-0.009777582513686456
chipmean,sentinel1,counterfactual_0023_10,counterfactual,treatment_0023,2,5,10,P11,1,True,1.0,0.21782492905223483,0.30255669909998545,0.6331889265491575,0.6008836568995422,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0015134944321329527,0.0006792834745311467,0.013453246237538134,0.020937429165032582,0.006198313450890443
chipmean,sentinel1,counterfactual_0023_10,counterfactual,treatment_0023,2,5,10,P12,2,True,1.0,0.23057790990731317,0.26442593401705855,0.627663263320155,0.6070874176249612,,-0.024683171890835146,-0.001363067921822905,0.012364874422847696,0.018259132477067487,0.012871725325619027
chipmean,sentinel1,counterfactual_0024_01,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.22995639288140549,0.28674713102866206,0.6129319344782772,0.5779022447245847,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.021503205673879665,0.013688584563145461,0.014230149466628518,0.02854504511455855,0.003898248725084595
chipmean,sentinel1,counterfactual_0024_01,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.2676982356741416,0.30147181624338637,0.6309351332496224,0.5811354693044982,,-0.004724602799163592,0.03298624679433191,0.09547925122030174,0.01757460092389487,0.05494724433664175
chipmean,sentinel1,counterfactual_0024_02,counterfactual,treatment_0024,2,5,10,P11,1,True,0.9999019703950592,0.22825137241942203,0.2704749625330283,0.6230013511999636,0.5963233265028051,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.041254116283454996,-0.006550973735770046,0.0007562097325699081,0.03132952997699593,0.03304278379895674
chipmean,sentinel1,counterfactual_0024_02,counterfactual,treatment_0024,2,5,10,P12,2,True,0.9999019703950592,0.276895156829009,0.31714985059593265,0.623949395214754,0.6012768195582066,,-0.012106853919339293,-0.008816141142927883,0.0326550666165877,-0.046366408868815746,0.07861607159045746
chipmean,sentinel1,counterfactual_0024_03,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.22494114072331492,0.28193233134155943,0.6087507084588908,0.5883215391548821,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.034825485414571894,0.005898479639431093,-0.007912969840971285,0.018644888639878114,-0.0070965381771916055
chipmean,sentinel1,counterfactual_0024_03,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.3096402507952065,0.3547802328302061,0.6222298534401848,0.5958295026349928,,0.0017944627345350904,0.014035879811669576,0.0645052452693632,-0.05675496386288963,0.01589961030997326
chipmean,sentinel1,counterfactual_0024_04,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.1896999990146582,0.2562466169452071,0.6166568148739738,0.5999582951176333,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.052770829798530094,-0.006034354274785906,0.015120822771292225,0.008386782809554388,0.02003297985846781
chipmean,sentinel1,counterfactual_0024_04,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.2411659908340257,0.2584681990713791,0.625863509021939,0.6030529095681589,,-0.019445446236556925,-0.02656650621271632,0.07242310322353117,0.01639795950183094,0.043297486995312225
chipmean,sentinel1,counterfactual_0024_05,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.2374990910031711,0.29519730961299395,0.6146372128919705,0.5917547838765639,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.04218706136991769,0.0065847408031189615,0.006096517502552819,0.0019842374127309517,0.005518130745053929
chipmean,sentinel1,counterfactual_0024_05,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.2811608791653272,0.3361218915941485,0.6098307493759355,0.5975862110048057,,-0.02759968621345785,0.012652890717239882,0.03024065499727094,-0.0752943287030958,0.016012645158365642
chipmean,sentinel1,counterfactual_0024_06,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.22851378031263675,0.27630601239541813,0.6146346720764012,0.5944208770992468,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.03415619609057415,-0.022655341385783567,0.019205434716005172,0.013841241745743365,-0.015013057521861911
chipmean,sentinel1,counterfactual_0024_06,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.27687333301866074,0.31578079985368684,0.620447903204305,0.5975624755470187,,-0.004254977853453681,-0.021544738470327257,0.037288771799859254,-0.03373342000886128,0.023585858036911343
chipmean,sentinel1,counterfactual_0024_07,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.23851758669335202,0.30010445252671314,0.6111958775428133,0.5786847659508962,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.041445356521006546,-0.020632024381862478,0.0039371292343344565,0.016619576434432272,0.024530850268138418
chipmean,sentinel1,counterfactual_0024_07,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.3091752609407705,0.3523527170854367,0.6243948413041948,0.5839337668588176,,0.012445654879944645,0.014030370605502565,0.0505759581529178,-0.05928920569038847,0.05959047613746235
chipmean,sentinel1,counterfactual_0024_08,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.24066451049393886,0.3037870101779602,0.6181460160205271,0.5895492662857453,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.01476404080195542,0.02435757903353772,0.008410181735525222,0.013869547606879883,-0.021702389724158527
chipmean,sentinel1,counterfactual_0024_08,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.3048937700524378,0.3367985409577492,0.6122756867415164,0.5955803109763922,,-0.021946592126921828,0.0008357548031429278,0.05062883352137183,-0.07810950387550268,0.019394829097733615
chipmean,sentinel1,counterfactual_0024_09,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.235831271980045,0.3003125540926274,0.6351634761691287,0.5923322629951929,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.006506172002510588,0.03161782437468421,0.01806471425369373,0.02409866493229423,-0.009288141769791156
chipmean,sentinel1,counterfactual_0024_09,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.30349247168767174,0.35096359922514436,0.6215209364829378,0.5973671434124823,,-0.005535076719965177,-0.002735455408733523,0.03663832284287959,-0.0553618409399426,0.011567894961565251
chipmean,sentinel1,counterfactual_0024_10,counterfactual,treatment_0024,2,5,10,P11,1,True,1.0,0.24668605484794445,0.30596951965667013,0.6140946197309224,0.5914355595526356,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.03191815593962205,0.007427130877920644,0.0033516510067813053,0.01420333692807579,-0.03398652419088501
chipmean,sentinel1,counterfactual_0024_10,counterfactual,treatment_0024,2,5,10,P12,2,True,1.0,0.29937586731347887,0.34811385708137543,0.6257569000869014,0.5962716395547287,,-0.0031922203789809343,0.010277181379317674,0.04920262698747419,-0.06024429101319984,0.01907400566622557
chipmean,sentinel1,counterfactual_0025_01,counterfactual,treatment_0025,2,5,10,P11,1,True,0.99009900990099,0.2185793127460697,0.27077814557648655,0.623543958991489,0.5958043324800999,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.010506123143165211,0.020949333001798246,-0.003473523644787532,0.013298548832323929,0.0057130528439797565
chipmean,sentinel1,counterfactual_0025_01,counterfactual,treatment_0025,2,5,10,P12,2,True,0.99009900990099,0.26750346599795494,0.3032189686301813,0.6119367070796209,0.5989521110333508,,-0.02671780155641885,0.011334008549699003,0.02627089230640888,-0.05471562874326732,0.004239080269703521
chipmean,sentinel1,counterfactual_0025_02,counterfactual,treatment_0025,2,5,10,P11,1,True,1.0,0.215445188834546,0.2683622061492344,0.6162499605134711,0.5949760661557905,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.024615706434878887,-0.014475974171517152,0.005989758560361753,0.006019466542303147,0.019982834515504092
chipmean,sentinel1,counterfactual_0025_02,counterfactual,treatment_0025,2,5,10,P12,2,True,1.0,0.28080168071518,0.31215226461072076,0.6243837933574354,0.6000806513614572,,0.012608637487997367,0.0152828735854023,0.05701828223294254,-0.03531890935367313,-0.021320413754541627
chipmean,sentinel1,counterfactual_0025_03,counterfactual,treatment_0025,2,5,10,P11,1,True,1.0,0.22144582842581198,0.28372026446081094,0.632858309444723,0.5981579591156806,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0004346133771201889,0.008021825242522438,0.027021602621500825,0.025612040276677545,-0.012476286966509974
chipmean,sentinel1,counterfactual_0025_03,counterfactual,treatment_0025,2,5,10,P12,2,True,1.0,0.26416036430015505,0.2989861219725846,0.6176414443622459,0.602764810206727,,-0.02927183049770604,0.0002502923114957762,0.02795674548612031,-0.032030494079636165,0.01071948192761615
chipmean,sentinel1,counterfactual_0025_04,counterfactual,treatment_0025,2,5,10,P11,1,True,1.0,0.24087986095656805,0.29835485307632237,0.62112971529617,0.5863774492607702,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.02202563937150449,0.0071018147038393225,0.017950218398754773,0.040321263192776576,-0.002859968502075823
