group,donor,weight_fsc,weight_afsc,lambda,lambda_at_bound,sum_w_fsc,sum_w_afsc,n_nonzero_fsc,n_negative_afsc,label,sensor,method,repr
5,4,0.0,0.0385504505047536,0.999946746291923,False,1.0,1.0,2,1,chipmean,sentinel2,covmat,chip_mean
5,5,0.0,0.0410444988356612,0.999946746291923,False,1.0,1.0,2,1,chipmean,sentinel2,covmat,chip_mean
6,1,0.1846,0.192894486582575,0.999946746291923,False,1.0,1.0,3,1,chipmean,sentinel2,covmat,chip_mean
6,2,0.7425,0.748955892998318,0.999946746291923,False,1.0,1.0,3,1,chipmean,sentinel2,covmat,chip_mean
6,3,0.0,-0.0329004746150859,0.999946746291923,False,1.0,1.0,3,1,chipmean,sentinel2,covmat,chip_mean
6,4,0.0,0.0032766222180353,0.999946746291923,False,1.0,1.0,3,1,chipmean,sentinel2,covmat,chip_mean
6,5,0.0729,0.0877734728161576,0.999946746291923,False,1.0,1.0,3,1,chipmean,sentinel2,covmat,chip_mean
7,1,0.258,0.267624484212344,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
7,2,0.742,0.751336962522351,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
7,3,0.0,-0.0171685480315946,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
7,4,0.0,-0.0004257958767194,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
7,5,0.0,-0.0013671028263811,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
8,1,0.2593,0.271084147247288,0.999946746291923,False,1.0001,1.0001,3,2,chipmean,sentinel2,covmat,chip_mean
8,2,0.0,-0.0251073051495489,0.999946746291923,False,1.0001,1.0001,3,2,chipmean,sentinel2,covmat,chip_mean
8,3,0.4978,0.508525900210134,0.999946746291923,False,1.0001,1.0001,3,2,chipmean,sentinel2,covmat,chip_mean
8,4,0.0,-0.0044304668954027,0.999946746291923,False,1.0001,1.0001,3,2,chipmean,sentinel2,covmat,chip_mean
8,5,0.243,0.25002772458753,0.999946746291923,False,1.0001,1.0001,3,2,chipmean,sentinel2,covmat,chip_mean
9,1,0.0,-0.0156765039435425,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
9,2,0.0,-0.0008798977416367,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
9,3,0.8785,0.887409041515681,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
9,4,0.1215,0.132849498396909,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
9,5,0.0,-0.0037021382274107,0.999946746291923,False,1.0,1.0,2,3,chipmean,sentinel2,covmat,chip_mean
10,1,0.814,0.822386745265966,0.999946746291923,False,1.0,1.0,3,2,chipmean,sentinel2,covmat,chip_mean
10,2,0.1819,0.189256490061161,0.999946746291923,False,1.0,1.0,3,2,chipmean,sentinel2,covmat,chip_mean
10,3,0.0,-0.0267157661574219,0.999946746291923,False,1.0,1.0,3,2,chipmean,sentinel2,covmat,chip_mean
10,4,0.0041,0.0208250673851127,0.999946746291923,False,1.0,1.0,3,2,chipmean,sentinel2,covmat,chip_mean
10,5,0.0,-0.0057525365548175,0.999946746291923,False,1.0,1.0,3,2,chipmean,sentinel2,covmat,chip_mean
