group,donor,weight_fsc,weight_afsc,lambda,lambda_at_bound,sum_w_fsc,sum_w_afsc,n_nonzero_fsc,n_negative_afsc,label,sensor,method,repr
4,1,0.0,-0.0386469976984339,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
4,2,0.5466,0.553264910068357,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
4,3,0.0082,0.0361786670446458,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
4,4,0.0,-0.0039295901286228,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
4,5,0.4452,0.453133010714055,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
5,1,0.0,-0.0352760527544854,0.0287686612978416,False,0.9999,0.9999,3,1,genfill,sentinel1,covmat,chip_mean
5,2,0.0,0.0082993151214431,0.0287686612978416,False,0.9999,0.9999,3,1,genfill,sentinel1,covmat,chip_mean
5,3,0.3811,0.396080218644487,0.0287686612978416,False,0.9999,0.9999,3,1,genfill,sentinel1,covmat,chip_mean
5,4,0.2436,0.237981884068825,0.0287686612978416,False,0.9999,0.9999,3,1,genfill,sentinel1,covmat,chip_mean
5,5,0.3752,0.39281463491973,0.0287686612978416,False,0.9999,0.9999,3,1,genfill,sentinel1,covmat,chip_mean
6,1,0.1058,0.204296899488542,0.0287686612978416,False,1.0,1.0,2,2,genfill,sentinel1,covmat,chip_mean
6,2,0.8942,0.875489012114688,0.0287686612978416,False,1.0,1.0,2,2,genfill,sentinel1,covmat,chip_mean
6,3,0.0,-0.0618233263673731,0.0287686612978416,False,1.0,1.0,2,2,genfill,sentinel1,covmat,chip_mean
6,4,0.0,0.0659407973128732,0.0287686612978416,False,1.0,1.0,2,2,genfill,sentinel1,covmat,chip_mean
6,5,0.0,-0.0839033825487306,0.0287686612978416,False,1.0,1.0,2,2,genfill,sentinel1,covmat,chip_mean
7,1,1.0,1.03792099097163,0.0287686612978416,False,1.0,1.0,1,2,genfill,sentinel1,covmat,chip_mean
7,2,0.0,0.0458907258019285,0.0287686612978416,False,1.0,1.0,1,2,genfill,sentinel1,covmat,chip_mean
7,3,0.0,-0.191233533597134,0.0287686612978416,False,1.0,1.0,1,2,genfill,sentinel1,covmat,chip_mean
7,4,0.0,0.119932457457218,0.0287686612978416,False,1.0,1.0,1,2,genfill,sentinel1,covmat,chip_mean
7,5,0.0,-0.0125106406336381,0.0287686612978416,False,1.0,1.0,1,2,genfill,sentinel1,covmat,chip_mean
8,1,0.1465,0.177334301821075,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
8,2,0.0,-0.0425699001624463,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
8,3,0.6435,0.651672797660661,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
8,4,0.0,-0.0847149109659049,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
8,5,0.21,0.298277711646615,0.0287686612978416,False,1.0,1.0,3,2,genfill,sentinel1,covmat,chip_mean
9,1,0.1219,0.121896257692786,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,2,0.0284,0.0283971813034721,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,3,0.287,0.286996500068266,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,4,0.1277,0.127705007972104,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
9,5,0.4348,0.434805052963371,0.0287686612978416,False,0.9998,0.9998,5,0,genfill,sentinel1,covmat,chip_mean
10,1,0.6668,0.67165486164028,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,2,0.0131,0.0242588839992322,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,3,0.32,0.336656728777293,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,4,0.0,-0.0107218855131661,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
10,5,0.0,-0.0219485889036389,0.0287686612978416,False,0.9999,0.9999,3,2,genfill,sentinel1,covmat,chip_mean
1,1,0.3721,0.376191131404145,0.999933893038648,False,1.0,1.0,3,1,genfill,sentinel2,covmat,gram
1,2,0.0,0.0003149047421278,0.999933893038648,False,1.0,1.0,3,1,genfill,sentinel2,covmat,gram
1,3,0.4826,0.489238044862731,0.999933893038648,False,1.0,1.0,3,1,genfill,sentinel2,covmat,gram
1,4,0.1453,0.154927959421203,0.999933893038648,False,1.0,1.0,3,1,genfill,sentinel2,covmat,gram
1,5,0.0,-0.020672040430206,0.999933893038648,False,1.0,1.0,3,1,genfill,sentinel2,covmat,gram
2,1,0.0,-0.0295985995707919,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
2,2,0.304,0.333361558880001,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
2,3,0.4054,0.44275540841849,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
2,4,0.0,-0.0701019307500886,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
2,5,0.2906,0.323583563022389,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
3,1,0.0,-0.0060278441471954,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
3,2,0.5318,0.534937781378191,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
3,3,0.0,-0.0046224205245605,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
3,4,0.3472,0.350234576592659,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
3,5,0.121,0.125477906700906,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,gram
4,1,0.1192,0.131185885465105,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
4,2,0.0472,0.0631140429435936,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
4,3,0.0,-0.0508146100995862,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
4,4,0.7974,0.811158811417483,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
4,5,0.0362,0.0453558702734047,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
5,1,0.3469,0.346895250332718,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,gram
5,2,0.2697,0.269703912019594,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,gram
5,3,0.1455,0.14549625865685,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,gram
5,4,0.0775,0.0775058675010535,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,gram
5,5,0.1604,0.160398711489785,0.999933893038648,False,1.0,1.0,5,0,genfill,sentinel2,covmat,gram
6,1,0.1671,0.168855884201463,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
6,2,0.1664,0.167877688577772,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
6,3,0.1801,0.181985727681018,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
6,4,0.0,-0.0067990009365375,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
6,5,0.4864,0.488079700476285,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
7,1,0.9204,0.954013712795747,0.999933893038648,False,0.9999,0.9999,3,2,genfill,sentinel2,covmat,gram
7,2,0.0,-0.0649830025207219,0.999933893038648,False,0.9999,0.9999,3,2,genfill,sentinel2,covmat,gram
7,3,0.0,-0.0951812713627106,0.999933893038648,False,0.9999,0.9999,3,2,genfill,sentinel2,covmat,gram
7,4,0.0599,0.140509391916719,0.999933893038648,False,0.9999,0.9999,3,2,genfill,sentinel2,covmat,gram
7,5,0.0196,0.0655411691709663,0.999933893038648,False,0.9999,0.9999,3,2,genfill,sentinel2,covmat,gram
8,1,0.1681,0.170800144688075,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
8,2,0.0192,0.0269500338843595,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
8,3,0.6886,0.690525477361308,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
8,4,0.1241,0.131485101573529,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
8,5,0.0,-0.0197607575072717,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
9,1,0.1357,0.135880483231929,0.999933893038648,False,1.0001,1.0001,3,2,genfill,sentinel2,covmat,gram
9,2,0.3363,0.336510129008489,0.999933893038648,False,1.0001,1.0001,3,2,genfill,sentinel2,covmat,gram
9,3,0.0,-0.0007432398566878,0.999933893038648,False,1.0001,1.0001,3,2,genfill,sentinel2,covmat,gram
9,4,0.0,-7.66349841319828e-06,0.999933893038648,False,1.0001,1.0001,3,2,genfill,sentinel2,covmat,gram
9,5,0.5281,0.528460291114682,0.999933893038648,False,1.0001,1.0001,3,2,genfill,sentinel2,covmat,gram
10,1,0.1044,0.110661304341302,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
10,2,0.1879,0.190786105829658,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
10,3,0.0123,0.0183328973169292,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
10,4,0.6954,0.699005117083441,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
10,5,0.0,-0.0187854245713302,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,gram
1,1,0.3207,0.321079776512148,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,2,0.0,0.0582341225703509,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,3,0.5085,0.548505770307673,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,4,0.1708,0.382677897032899,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
1,5,0.0,-0.310497566423635,6.61069613518961e-05,False,1.0,0.999999999999435,3,1,genfill,sentinel2,covmat,chip_mean
2,1,0.0,-0.436171292209018,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,2,0.3535,0.337311371416365,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,3,0.2246,0.399822800694073,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,4,0.0,-0.0836260873553982,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
2,5,0.4219,0.782663207453743,6.61069613518961e-05,False,1.0,0.999999999999766,3,2,genfill,sentinel2,covmat,chip_mean
3,1,0.0,-0.0504149414362534,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,2,0.5178,0.528060664790707,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,3,0.0,0.0331710925334221,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,4,0.4121,0.408878433527908,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
3,5,0.0701,0.080304750584009,6.61069613518961e-05,False,1.0,0.999999999999792,3,1,genfill,sentinel2,covmat,chip_mean
4,1,0.2326,0.219754922172917,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,2,0.0,0.159974179929964,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,3,0.0,-0.253917965822417,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,4,0.7674,0.901813221582291,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
4,5,0.0,-0.0276243578622779,6.61069613518961e-05,False,1.0,1.00000000000048,2,2,genfill,sentinel2,covmat,chip_mean
5,1,0.387,0.394898409460637,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
5,2,0.4183,0.426367310314061,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
5,3,0.0,-0.0158467221608483,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
5,4,0.0716,0.0705898328878013,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
5,5,0.1231,0.12399116949863,6.61069613518961e-05,False,1.0,1.00000000000028,4,1,genfill,sentinel2,covmat,chip_mean
6,1,0.102,0.124512868341373,6.61069613518961e-05,False,0.9999,0.999900000000407,4,1,genfill,sentinel2,covmat,chip_mean
6,2,0.2241,0.214458576952126,6.61069613518961e-05,False,0.9999,0.999900000000407,4,1,genfill,sentinel2,covmat,chip_mean
6,3,0.1563,0.175357796122976,6.61069613518961e-05,False,0.9999,0.999900000000407,4,1,genfill,sentinel2,covmat,chip_mean
6,4,0.0,-0.0538583887121895,6.61069613518961e-05,False,0.9999,0.999900000000407,4,1,genfill,sentinel2,covmat,chip_mean
6,5,0.5175,0.539429147296122,6.61069613518961e-05,False,0.9999,0.999900000000407,4,1,genfill,sentinel2,covmat,chip_mean
7,1,0.8143,0.84410239245651,6.61069613518961e-05,False,1.0,1.0000000000018,3,2,genfill,sentinel2,covmat,chip_mean
7,2,0.0,-0.231340767478528,6.61069613518961e-05,False,1.0,1.0000000000018,3,2,genfill,sentinel2,covmat,chip_mean
7,3,0.0,-0.0981763725730644,6.61069613518961e-05,False,1.0,1.0000000000018,3,2,genfill,sentinel2,covmat,chip_mean
7,4,0.077,0.310900723571509,6.61069613518961e-05,False,1.0,1.0000000000018,3,2,genfill,sentinel2,covmat,chip_mean
7,5,0.1087,0.174514024025372,6.61069613518961e-05,False,1.0,1.0000000000018,3,2,genfill,sentinel2,covmat,chip_mean
8,1,0.1509,0.167075711091819,6.61069613518961e-05,False,1.0,0.999999999999957,4,1,genfill,sentinel2,covmat,chip_mean
8,2,0.0044,0.202561957019281,6.61069613518961e-05,False,1.0,0.999999999999957,4,1,genfill,sentinel2,covmat,chip_mean
8,3,0.7274,0.679574649910802,6.61069613518961e-05,False,1.0,0.999999999999957,4,1,genfill,sentinel2,covmat,chip_mean
8,4,0.1173,0.194787628484846,6.61069613518961e-05,False,1.0,0.999999999999957,4,1,genfill,sentinel2,covmat,chip_mean
8,5,0.0,-0.24399994650679,6.61069613518961e-05,False,1.0,0.999999999999957,4,1,genfill,sentinel2,covmat,chip_mean
9,1,0.1176,0.117612666124363,6.61069613518961e-05,False,1.0001,1.00009999999919,5,0,genfill,sentinel2,covmat,chip_mean
9,2,0.3027,0.30270003893706,6.61069613518961e-05,False,1.0001,1.00009999999919,5,0,genfill,sentinel2,covmat,chip_mean
9,3,0.0396,0.0395975764057467,6.61069613518961e-05,False,1.0001,1.00009999999919,5,0,genfill,sentinel2,covmat,chip_mean
9,4,0.0624,0.0624051166517423,6.61069613518961e-05,False,1.0001,1.00009999999919,5,0,genfill,sentinel2,covmat,chip_mean
9,5,0.4778,0.477784601880278,6.61069613518961e-05,False,1.0001,1.00009999999919,5,0,genfill,sentinel2,covmat,chip_mean
10,1,0.0608,0.102841693355941,6.61069613518961e-05,False,1.0,1.00000000000035,3,1,genfill,sentinel2,covmat,chip_mean
10,2,0.1178,0.0957036339978973,6.61069613518961e-05,False,1.0,1.00000000000035,3,1,genfill,sentinel2,covmat,chip_mean
10,3,0.0,0.0307125422538732,6.61069613518961e-05,False,1.0,1.00000000000035,3,1,genfill,sentinel2,covmat,chip_mean
10,4,0.8214,0.858488101768006,6.61069613518961e-05,False,1.0,1.00000000000035,3,1,genfill,sentinel2,covmat,chip_mean
10,5,0.0,-0.0877459713753641,6.61069613518961e-05,False,1.0,1.00000000000035,3,1,genfill,sentinel2,covmat,chip_mean
