group,donor,weight_fsc,weight_afsc,lambda,lambda_at_bound,sum_w_fsc,sum_w_afsc,n_nonzero_fsc,n_negative_afsc,label,sensor,method,repr
2,4,0.0,-0.0172132952929456,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,combined
2,5,0.2874,0.309665457023414,0.999933893038648,False,1.0,1.0,3,2,genfill,sentinel2,covmat,combined
3,1,0.0536,0.0565692279731866,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
3,2,0.5082,0.50890765188316,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
3,3,0.0583,0.0617753014026066,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
3,4,0.3799,0.380115484479663,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
3,5,0.0,-0.0073676657386155,0.999933893038648,False,1.0,1.0,4,1,genfill,sentinel2,covmat,combined
4,1,0.2187,0.232353900871938,0.999933893038648,False,0.9999,0.999900000000001,4,1,genfill,sentinel2,covmat,combined
4,2,0.0804,0.113643411765594,0.999933893038648,False,0.9999,0.999900000000001,4,1,genfill,sentinel2,covmat,combined
4,3,0.0,-0.0693158110189595,0.999933893038648,False,0.9999,0.999900000000001,4,1,genfill,sentinel2,covmat,combined
4,4,0.6216,0.636601656628441,0.999933893038648,False,0.9999,0.999900000000001,4,1,genfill,sentinel2,covmat,combined
4,5,0.0792,0.0866168417529867,0.999933893038648,False,0.9999,0.999900000000001,4,1,genfill,sentinel2,covmat,combined
5,1,0.2247,0.224706873005104,0.999933893038648,False,1.0001,1.0001,5,0,genfill,sentinel2,covmat,combined
5,2,0.4117,0.411711717787592,0.999933893038648,False,1.0001,1.0001,5,0,genfill,sentinel2,covmat,combined
5,3,0.1826,0.182591444629684,0.999933893038648,False,1.0001,1.0001,5,0,genfill,sentinel2,covmat,combined
5,4,0.0677,0.0676763883554832,0.999933893038648,False,1.0001,1.0001,5,0,genfill,sentinel2,covmat,combined
5,5,0.1134,0.113413576222137,0.999933893038648,False,1.0001,1.0001,5,0,genfill,sentinel2,covmat,combined
6,1,0.2279,0.227897914816669,0.999933893038648,False,1.0,0.999999999999999,5,0,genfill,sentinel2,covmat,combined
