fill,sensor,site,group,matched_treatment,n,m,T0,h,h_flag,ok,note,N,selected,n_selected,w,w_max,n_eff,mse_pre,passes_nu,nu,zeta,var_pre,single_block,mse_single,mse_allin,n_post_observed,pre_periods,post_periods,delta_rms_k1,delta_rms_k2,delta_rms_mean,placebo_T0,placebo_ok,placebo_h,placebo_h_flag,placebo_selected,placebo_w,placebo_n_eff,placebo_mse_pre,placebo_rmse_P09,placebo_rmse_P10,placebo_rmse,placebo_rmse_raw,placebo_rmse_ownmean,placebo_beats_ownmean,delta_rms_k3,placebo_rmse_P08
chipmean,sentinel1,treatment_0025,treatment,treatment_0025,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0037319836312370703,False,9.628504973601009e-05,9.628504973601008e-07,0.09628504973601008,1,0.0037319836312370703,0.0037319836312370703,2,P09-P10,P11-P12,0.2079869675795836,0.26526704924411443,0.23662700841184903,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.005533554162955196,0.21485029865965763,0.23509549465760834,0.224972896658633,0.2638325677851014,0.23137086101227147,True,,
chipmean,sentinel1,treatment_0027,treatment,treatment_0027,2,2,10,0.5011872336272725,interior,True,,7,1,1,1.0000,1.0,1.0,0.003945834516034326,False,0.0001004084661188652,1.004084661188652e-06,0.1004084661188652,1,0.003945834516034326,0.003945834516034326,2,P09-P10,P11-P12,0.17151572436380014,0.23792468199141661,0.20472020317760836,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.004714521092876601,0.1907493985276199,0.214727280022521,0.20273833927507046,0.22425573204171323,0.2058933345121508,True,,
chipmean,sentinel1,counterfactual_0015_01,counterfactual,treatment_0015,2,2,10,0.7943282347242817,interior,True,,7,1,1,1.0000,1.0,1.0,0.003518946352114492,False,9.121696792473743e-05,9.121696792473744e-07,0.09121696792473744,1,0.003518946352114492,0.003518946352114492,2,P09-P10,P11-P12,0.21070602961508145,0.2633361680061426,0.23702109881061204,8,True,3.1622776601683795,interior,1,1.0000,1.0,0.004392333256410476,0.23703130767951286,0.2600542749347021,0.2485427913071075,0.2828614847630715,0.24344085498068646,False,,
chipmean,sentinel1,counterfactual_0015_02,counterfactual,treatment_0015,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0030902454809375183,False,9.124953220304287e-05,9.124953220304287e-07,0.09124953220304287,1,0.0030902454809375183,0.0030902454809375183,2,P09-P10,P11-P12,0.19684144542762236,0.2619396092725308,0.2293905273500766,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.004774208169281935,0.20369984343636177,0.2238678236728069,0.21378383355458433,0.2572643010846857,0.21633058398911176,True,,
chipmean,sentinel1,counterfactual_0015_03,counterfactual,treatment_0015,2,2,10,10.0,ceiling,True,,7,1,1,1.0000,1.0,1.0,0.0028902497919186887,False,9.111592752405474e-05,9.111592752405473e-07,0.09111592752405473,1,0.0028902497919186887,0.0028902497919186887,2,P09-P10,P11-P12,0.2331098949894954,0.2608532082959317,0.24698155164271357,8,True,1.2589254117941675,interior,1,1.0000,1.0,0.004735809444910176,0.23386761299580514,0.2549595464002563,0.24441357969803074,0.29042574344497707,0.23502479724113434,False,,
chipmean,sentinel1,counterfactual_0015_04,counterfactual,treatment_0015,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.00404457760827186,False,9.20713939965247e-05,9.207139399652471e-07,0.0920713939965247,1,0.00404457760827186,0.00404457760827186,2,P09-P10,P11-P12,0.2302131674219795,0.2723593957522388,0.25128628158710914,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.006379113251742617,0.2640053775858789,0.2716105401527921,0.2678079588693355,0.31704006232492954,0.26151710348142976,False,,
chipmean,sentinel1,counterfactual_0015_05,counterfactual,treatment_0015,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0025037396041782587,False,9.616452359833863e-05,9.616452359833863e-07,0.09616452359833863,1,0.0025037396041782587,0.0025037396041782587,2,P09-P10,P11-P12,0.1883974443709481,0.22974805073376003,0.20907274755235405,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.004259641028443327,0.2110300673600451,0.21976730112140533,0.21539868424072522,0.2551023470544173,0.20797772945831605,False,,
chipmean,sentinel1,counterfactual_0015_06,counterfactual,treatment_0015,2,2,10,10.0,ceiling,True,,7,1,1,1.0000,1.0,1.0,0.003288402038922677,False,9.30176261426818e-05,9.301762614268181e-07,0.0930176261426818,1,0.003288402038922677,0.003288402038922677,2,P09-P10,P11-P12,0.26012783358678776,0.2896057711573565,0.2748668023720721,8,True,1.9952623149688797,interior,1,1.0000,1.0,0.005383964647513754,0.25593721625162175,0.27518443054915004,0.2655608234003859,0.32545045189745236,0.2545185396724307,False,,
chipmean,sentinel1,counterfactual_0015_07,counterfactual,treatment_0015,2,2,10,1.2589254117941675,interior,True,,7,1,1,1.0000,1.0,1.0,0.0033666135760023475,False,9.070203496683056e-05,9.070203496683057e-07,0.09070203496683056,1,0.0033666135760023475,0.0033666135760023475,2,P09-P10,P11-P12,0.22651374556928816,0.27602771190038233,0.25127072873483525,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.0055264051519963355,0.2441541689384667,0.2609298875247109,0.2525420282315888,0.2996744057120202,0.24420125420374247,False,,
chipmean,sentinel1,counterfactual_0015_08,counterfactual,treatment_0015,2,2,10,1.2589254117941675,interior,True,,7,1,1,1.0000,1.0,1.0,0.002612072812292112,False,8.994910335632189e-05,8.99491033563219e-07,0.08994910335632189,1,0.002612072812292112,0.002612072812292112,2,P09-P10,P11-P12,0.2167946262250947,0.2695149519098816,0.24315478906748816,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.004414850036562477,0.22810779484969618,0.24934534361490138,0.2387265692322988,0.2847506663670503,0.22689623096646339,False,,
chipmean,sentinel1,counterfactual_0015_09,counterfactual,treatment_0015,2,2,10,1.2589254117941675,interior,True,,7,1,1,1.0000,1.0,1.0,0.003758423833620273,False,8.722877679866887e-05,8.722877679866889e-07,0.08722877679866888,1,0.003758423833620273,0.003758423833620273,2,P09-P10,P11-P12,0.2375394540224483,0.3021722149078955,0.2698558344651719,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.005945654661422908,0.25631230254030823,0.2728662213173545,0.26458926192883137,0.3186615793557799,0.2579193343618293,False,,
chipmean,sentinel1,counterfactual_0015_10,counterfactual,treatment_0015,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.004510718647549032,False,9.72147109948512e-05,9.72147109948512e-07,0.0972147109948512,1,0.004510718647549032,0.004510718647549032,2,P09-P10,P11-P12,0.19979648369528497,0.2548973643363786,0.22734692401583179,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.006294646681478873,0.22420485538012475,0.24822390090341195,0.23621437814176835,0.273504030520636,0.24064095100968336,True,,
chipmean,sentinel1,counterfactual_0016_01,counterfactual,treatment_0016,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0036641378352464797,False,8.953028540692447e-05,8.953028540692447e-07,0.08953028540692447,1,0.0036641378352464797,0.0036641378352464797,2,P09-P10,P11-P12,0.24853119097937623,0.3107019882220452,0.27961658960071073,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.0056988853568953725,0.2497938200915498,0.26522946815835674,0.25751164412495325,0.29985597607278114,0.25153708069779546,False,,
chipmean,sentinel1,counterfactual_0016_02,counterfactual,treatment_0016,2,2,10,1.584893192461114,interior,True,,7,1,1,1.0000,1.0,1.0,0.002940772665442118,False,8.960599316853296e-05,8.960599316853297e-07,0.08960599316853296,1,0.002940772665442118,0.002940772665442118,2,P09-P10,P11-P12,0.22873749092864326,0.27761289994133553,0.2531751954349894,8,True,1.2589254117941675,interior,1,1.0000,1.0,0.004934420917194865,0.23627984425625456,0.26479306071013914,0.25053645248319684,0.2934131410863403,0.237410083119798,False,,
chipmean,sentinel1,counterfactual_0016_03,counterfactual,treatment_0016,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0035213118097761164,False,8.724909744393964e-05,8.724909744393964e-07,0.08724909744393963,1,0.0035213118097761164,0.0035213118097761164,2,P09-P10,P11-P12,0.2490251728283429,0.29949171686521897,0.27425844484678097,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.006270518985017339,0.25797959902132245,0.2764656141497748,0.26722260658554864,0.3180838476879746,0.2516709633933539,False,,
chipmean,sentinel1,counterfactual_0016_04,counterfactual,treatment_0016,2,2,10,0.5011872336272725,interior,True,,7,1,1,1.0000,1.0,1.0,0.005233145439702476,False,9.39293743089993e-05,9.39293743089993e-07,0.0939293743089993,1,0.005233145439702476,0.005233145439702476,2,P09-P10,P11-P12,0.21545772391316245,0.26304783251869257,0.2392527782159275,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.006572013671290533,0.22574982103837404,0.2514295530448803,0.23858968704162717,0.2725691429324131,0.241512083450525,True,,
chipmean,sentinel1,counterfactual_0016_05,counterfactual,treatment_0016,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0030282796143511637,False,9.219621729642888e-05,9.219621729642889e-07,0.09219621729642888,1,0.0030282796143511637,0.0030282796143511637,2,P09-P10,P11-P12,0.21060245060805033,0.2611525650365011,0.2358775078222757,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.004934603839549832,0.22211426197980222,0.22681290586158342,0.22446358392069282,0.2634717504914768,0.22088551148058574,False,,
chipmean,sentinel1,counterfactual_0016_06,counterfactual,treatment_0016,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.00320894115006151,False,9.322682323703294e-05,9.322682323703294e-07,0.09322682323703294,1,0.00320894115006151,0.00320894115006151,2,P09-P10,P11-P12,0.1926062504416181,0.2369339351193378,0.21477009278047796,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.005753193936630511,0.2033935855045418,0.21982048538068635,0.21160703544261408,0.24040098843293475,0.21624770773041846,True,,
chipmean,sentinel1,counterfactual_0016_07,counterfactual,treatment_0016,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.004626342021890873,False,9.465093109564421e-05,9.465093109564421e-07,0.09465093109564421,1,0.004626342021890873,0.004626342021890873,2,P09-P10,P11-P12,0.22889130440952177,0.2882431461373527,0.25856722527343723,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.007506189283765212,0.2391923467929646,0.2660996297071404,0.2526459882500525,0.29427792714773054,0.249561677914061,False,,
chipmean,sentinel1,counterfactual_0016_08,counterfactual,treatment_0016,2,2,10,1.584893192461114,interior,True,,7,1,1,1.0000,1.0,1.0,0.0027197194119530942,False,9.374533789101491e-05,9.374533789101492e-07,0.09374533789101491,1,0.0027197194119530942,0.0027197194119530942,2,P09-P10,P11-P12,0.1967226551416862,0.23730403786322285,0.21701334650245452,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.004796806704167476,0.20502532708384652,0.22417654561560135,0.21460093634972394,0.25624926334896736,0.21150229363037432,False,,
chipmean,sentinel1,counterfactual_0016_09,counterfactual,treatment_0016,2,2,10,10.0,ceiling,True,,7,1,1,1.0000,1.0,1.0,0.0035095848835850325,False,8.965733252153143e-05,8.965733252153143e-07,0.08965733252153142,1,0.0035095848835850325,0.0035095848835850325,2,P09-P10,P11-P12,0.2463596572232685,0.2946672157867353,0.2705134365050019,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.005917925694403019,0.23702099804543686,0.2604583911845828,0.24873969461500983,0.30578928875323835,0.24379733282971078,False,,
chipmean,sentinel1,counterfactual_0016_10,counterfactual,treatment_0016,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0025628520805734373,False,9.608411186499948e-05,9.60841118649995e-07,0.09608411186499947,1,0.0025628520805734373,0.0025628520805734373,2,P09-P10,P11-P12,0.2026626214247316,0.2401812422412793,0.22142193183300546,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.004575861071301851,0.197580961458468,0.2156491478297312,0.20661505464409963,0.24365040023522544,0.20054128015794492,False,,
chipmean,sentinel1,counterfactual_0017_01,counterfactual,treatment_0017,2,2,10,0.7943282347242817,interior,True,,7,1,1,1.0000,1.0,1.0,0.0035003976837645317,False,8.967050855862726e-05,8.967050855862726e-07,0.08967050855862725,1,0.0035003976837645317,0.0035003976837645317,2,P09-P10,P11-P12,0.2309816913473459,0.28937983001904116,0.2601807606831935,8,True,1.584893192461114,interior,1,1.0000,1.0,0.00506992165171707,0.2464022596986136,0.2638793556136376,0.2551408076561256,0.3033891264896279,0.24431727609949017,False,,
chipmean,sentinel1,counterfactual_0017_02,counterfactual,treatment_0017,2,2,10,3.981071705534973,interior,True,,7,1,1,1.0000,1.0,1.0,0.003414675857212357,False,9.170000678954673e-05,9.170000678954672e-07,0.09170000678954672,1,0.003414675857212357,0.003414675857212357,2,P09-P10,P11-P12,0.2291509837549943,0.28850735180685533,0.2588291677809248,8,True,1.0,interior,1,1.0000,1.0,0.0054485091546974665,0.24895990757279599,0.26742963419615656,0.2581947708844763,0.31460380491851825,0.25029671166702777,False,,
chipmean,sentinel1,counterfactual_0017_03,counterfactual,treatment_0017,2,2,10,0.7943282347242817,interior,True,,7,1,1,1.0000,1.0,1.0,0.004182260693851962,False,9.785770166278727e-05,9.785770166278728e-07,0.09785770166278727,1,0.004182260693851962,0.004182260693851962,2,P09-P10,P11-P12,0.21595273210588217,0.2654395498929294,0.24069614099940578,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.006773962479149249,0.23334741172981463,0.2535616173530757,0.24345451454144518,0.2876185895862677,0.24635163028324086,True,,
chipmean,sentinel1,counterfactual_0017_04,counterfactual,treatment_0017,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0034865900224612077,False,9.310606218605852e-05,9.310606218605853e-07,0.09310606218605852,1,0.0034865900224612077,0.0034865900224612077,2,P09-P10,P11-P12,0.21333139394748898,0.2665540840987376,0.2399427390231133,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.0055366126429386535,0.2280728917761417,0.24658006660746806,0.23732647919180488,0.28221541868051303,0.23545172753473326,False,,
chipmean,sentinel1,counterfactual_0017_05,counterfactual,treatment_0017,2,2,10,1.584893192461114,interior,True,,7,1,1,1.0000,1.0,1.0,0.003271390738226184,False,8.780662618468376e-05,8.780662618468376e-07,0.08780662618468375,1,0.003271390738226184,0.003271390738226184,2,P09-P10,P11-P12,0.22834762530959704,0.3024672265765593,0.26540742594307815,8,True,1.2589254117941675,interior,1,1.0000,1.0,0.004809477456024986,0.23457912640520026,0.26076382482585486,0.24767147561552755,0.2922957280918654,0.24349486868306433,False,,
chipmean,sentinel1,counterfactual_0017_06,counterfactual,treatment_0017,2,2,10,1.2589254117941675,interior,True,,7,1,1,1.0000,1.0,1.0,0.003455842427737805,False,9.176810857810352e-05,9.176810857810352e-07,0.09176810857810351,1,0.003455842427737805,0.003455842427737805,2,P09-P10,P11-P12,0.22120398356349108,0.266791626845157,0.24399780520432404,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.0050304542699753695,0.22272152166414189,0.23167973292312866,0.22720062729363527,0.27011709079448504,0.22994803285214302,True,,
chipmean,sentinel1,counterfactual_0017_07,counterfactual,treatment_0017,2,2,10,1.584893192461114,interior,True,,7,1,1,1.0000,1.0,1.0,0.0034083453451963265,False,9.003398910839883e-05,9.003398910839883e-07,0.09003398910839883,1,0.0034083453451963265,0.0034083453451963265,2,P09-P10,P11-P12,0.25356842237320526,0.28715677875802853,0.2703626005656169,8,True,1.0,interior,1,1.0000,1.0,0.00564068277783239,0.24601013470656533,0.2666483947069108,0.25632926470673806,0.30937311541937806,0.24680379363061417,False,,
chipmean,sentinel1,counterfactual_0017_08,counterfactual,treatment_0017,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.004389706955096163,False,9.524455270838347e-05,9.524455270838346e-07,0.09524455270838346,1,0.004389706955096163,0.004389706955096163,2,P09-P10,P11-P12,0.2106181549373242,0.2707089085240279,0.24066353173067606,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.00571479956934744,0.22274496654851314,0.2416730541999944,0.2322090103742538,0.2731437911652599,0.2405813190785633,True,,
chipmean,sentinel1,counterfactual_0017_09,counterfactual,treatment_0017,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0037002808476324146,False,9.98837375417003e-05,9.98837375417003e-07,0.0998837375417003,1,0.0037002808476324146,0.0037002808476324146,2,P09-P10,P11-P12,0.20732683055480186,0.27788191792447614,0.242604374239639,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.0063967973042912425,0.2134488631980579,0.2227831809164579,0.21811602205725789,0.2548347078593345,0.22722521369370746,True,,
chipmean,sentinel1,counterfactual_0017_10,counterfactual,treatment_0017,2,2,10,0.7943282347242817,interior,True,,7,1,1,1.0000,1.0,1.0,0.004590032621100053,False,9.141425674949106e-05,9.141425674949106e-07,0.09141425674949105,1,0.004590032621100053,0.004590032621100053,2,P09-P10,P11-P12,0.21510388737908206,0.2704580003828592,0.24278094388097066,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.006765770855224457,0.23048315325669963,0.24010972830194063,0.23529644077932013,0.27640197673120426,0.24322740069268456,True,,
chipmean,sentinel1,counterfactual_0018_01,counterfactual,treatment_0018,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.004029061721305291,False,9.530446587982248e-05,9.530446587982249e-07,0.09530446587982248,1,0.004029061721305291,0.004029061721305291,2,P09-P10,P11-P12,0.18463784303091038,0.24774091528037698,0.21618937915564368,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.005588965606957882,0.21330018876556786,0.22803150993572513,0.22066584935064648,0.25184657453407183,0.22813278491506356,True,,
chipmean,sentinel1,counterfactual_0018_02,counterfactual,treatment_0018,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.0032510776587812112,False,9.730369771379955e-05,9.730369771379955e-07,0.09730369771379954,1,0.0032510776587812112,0.0032510776587812112,2,P09-P10,P11-P12,0.19500243909379877,0.25687515836878533,0.22593879873129205,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.00538336084752916,0.22740425979180345,0.23465821371018236,0.2310312367509929,0.2645057928848782,0.221741866619799,False,,
chipmean,sentinel1,counterfactual_0018_03,counterfactual,treatment_0018,2,2,10,1.0,interior,True,,7,1,1,1.0000,1.0,1.0,0.0032176198162861074,False,8.834153316481647e-05,8.834153316481648e-07,0.08834153316481647,1,0.0032176198162861074,0.0032176198162861074,2,P09-P10,P11-P12,0.20329105469136727,0.24818032461378825,0.22573568965257776,8,True,0.7943282347242817,interior,1,1.0000,1.0,0.004518582304882823,0.20669658618657558,0.21962917680920854,0.21316288149789206,0.2484432578969451,0.21747500618217072,True,,
chipmean,sentinel1,counterfactual_0018_04,counterfactual,treatment_0018,2,2,10,0.5011872336272725,interior,True,,7,1,1,1.0000,1.0,1.0,0.004474210041825774,False,9.834790546489059e-05,9.834790546489058e-07,0.09834790546489058,1,0.004474210041825774,0.004474210041825774,2,P09-P10,P11-P12,0.2038402073408235,0.26420134891698405,0.23402077812890376,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.006239515078318085,0.22745494986877055,0.24484106934757996,0.23614800960817525,0.27144631545964165,0.2293631968549013,False,,
chipmean,sentinel1,counterfactual_0018_05,counterfactual,treatment_0018,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.0033779185800132034,False,9.614725286236874e-05,9.614725286236874e-07,0.09614725286236873,1,0.0033779185800132034,0.0033779185800132034,2,P09-P10,P11-P12,0.19641229692884526,0.2499358757059981,0.2231740863174217,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.005522645584431968,0.20529719382297162,0.21932908489350794,0.21231313935823978,0.25008519158703957,0.21116671372010898,False,,
chipmean,sentinel1,counterfactual_0018_06,counterfactual,treatment_0018,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.004041281074776453,False,9.612566929940034e-05,9.612566929940036e-07,0.09612566929940035,1,0.004041281074776453,0.004041281074776453,2,P09-P10,P11-P12,0.20422684708702168,0.26735789315398534,0.23579237012050352,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.004758762667731418,0.2201782461788623,0.23547839882097826,0.2278283224999203,0.26448140587151103,0.23111097092383837,True,,
chipmean,sentinel1,counterfactual_0018_07,counterfactual,treatment_0018,2,2,10,0.7943282347242817,interior,True,,7,1,1,1.0000,1.0,1.0,0.003127433168862578,False,9.498259821463673e-05,9.498259821463673e-07,0.09498259821463673,1,0.003127433168862578,0.003127433168862578,2,P09-P10,P11-P12,0.20390780570354544,0.25085672574654316,0.2273822657250443,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.005795989729218197,0.21230369316588982,0.24220105383583462,0.22725237350086222,0.26411377871804,0.22233990884430593,False,,
chipmean,sentinel1,counterfactual_0018_08,counterfactual,treatment_0018,2,2,10,0.6309573444801934,interior,True,,7,1,1,1.0000,1.0,1.0,0.0037552876517597776,False,9.611305231801725e-05,9.611305231801725e-07,0.09611305231801724,1,0.0037552876517597776,0.0037552876517597776,2,P09-P10,P11-P12,0.22250917722391603,0.25779518158238246,0.24015217940314926,8,True,0.5011872336272725,interior,1,1.0000,1.0,0.005864258691944475,0.226500955638991,0.25390528256286743,0.24020311910092923,0.28137029299938465,0.23550301772674093,False,,
chipmean,sentinel1,counterfactual_0018_09,counterfactual,treatment_0018,2,2,10,0.7943282347242817,interior,True,,7,1,1,1.0000,1.0,1.0,0.0033285206426758706,False,9.088029292153942e-05,9.088029292153944e-07,0.09088029292153943,1,0.0033285206426758706,0.0033285206426758706,2,P09-P10,P11-P12,0.21134511589740743,0.27021772581947007,0.24078142085843873,8,True,0.6309573444801934,interior,1,1.0000,1.0,0.005106251458960193,0.22035294046387405,0.24515294421208011,0.23275294233797708,0.27172302469778165,0.22955378628583906,False,,
